grid_id,connectivity
58_32,1.2564102564102564
58_33,1.6285714285714286
58_34,1.7586206896551724
58_35,1.457142857142857
58_36,1.3225806451612903
58_37,0.0
58_38,1.4615384615384615
58_39,1.625
58_4,3.0
58_40,1.7647058823529411
58_41,1.542857142857143
58_48,1.3333333333333333
58_49,1.8571428571428572
58_5,0.0
59_1,1.0
59_10,3.0
59_11,2.5
59_13,2.0
59_14,1.5384615384615385
59_15,1.9130434782608696
59_16,1.5
59_17,1.3076923076923077
59_18,1.3428571428571427
59_19,2.1
59_21,1.7272727272727273
59_22,1.8125
59_23,1.564102564102564
59_24,1.25
59_25,1.34375
59_26,1.435897435897436
59_27,1.8
59_28,1.3333333333333333
59_29,1.3421052631578947
59_30,1.525
59_31,3.0
59_32,1.375
59_33,1.3870967741935485
59_34,1.588235294117647
59_35,2.0
59_36,1.3846153846153846
59_37,1.75
59_38,2.3333333333333335
59_39,1.5
59_4,0.0
59_40,1.6363636363636365
59_41,1.625
59_42,2.3333333333333335
59_43,0.0
59_46,4.0
59_47,2.0
59_48,2.6
59_49,2.1
59_5,1.875
59_6,1.5
5_20,1.5714285714285714
5_21,1.4482758620689655
5_22,1.6206896551724137
5_23,1.697674418604651
5_24,1.8
5_25,1.4666666666666666
5_26,1.5
5_27,1.3448275862068966
5_28,1.3888888888888888
5_29,1.5185185185185186
5_30,1.72
5_31,1.5
5_32,1.4848484848484849
5_33,1.4864864864864864
5_34,1.263157894736842
5_35,1.5217391304347827
5_37,1.0
5_46,1.4210526315789473
5_47,1.8095238095238095
5_48,1.5384615384615385
5_49,1.7352941176470589
5_50,1.375
5_51,1.7142857142857142
5_52,1.625
5_53,1.2258064516129032
5_54,1.1666666666666667
5_55,2.25
5_56,1.6111111111111112
5_57,1.5789473684210527
5_58,2.3333333333333335
5_59,1.3888888888888888
5_60,0.0
60_11,2.0
60_13,1.4285714285714286
60_14,1.53125
60_15,1.5666666666666667
60_16,1.7058823529411764
60_17,1.4090909090909092
60_18,1.619047619047619
60_19,1.3571428571428572
60_20,7.0
60_21,1.5
60_22,1.5714285714285714
60_23,1.55
60_24,0.0
60_25,2.0
60_26,2.0
60_27,1.7142857142857142
60_28,1.3611111111111112
60_29,1.7692307692307692
60_30,1.4761904761904763
60_31,1.0
60_32,1.2727272727272727
60_33,1.380952380952381
60_34,2.1052631578947367
60_35,1.6551724137931034
60_36,1.7058823529411764
60_37,2.6666666666666665
60_38,0.0
60_4,1.6153846153846154
60_41,2.3333333333333335
60_44,1.4
60_47,0.0
60_8,1.4705882352941178
61_10,2.3333333333333335
61_12,1.8571428571428572
61_13,1.9
61_14,5.0
61_15,0.0
61_16,0.0
61_18,1.2352941176470589
61_19,1.15
61_20,2.5
61_21,2.1
61_22,2.0
61_23,2.75
61_24,0.0
61_26,1.625
61_27,1.5
61_28,1.44
61_29,1.3461538461538463
61_30,1.4047619047619047
61_31,1.5
61_32,1.4791666666666667
61_33,1.5277777777777777
61_34,1.5277777777777777
61_35,1.3488372093023255
61_36,1.3055555555555556
61_37,2.1666666666666665
61_42,3.0
61_44,1.8571428571428572
61_5,1.3928571428571428
61_6,1.393939393939394
61_7,1.4848484848484849
61_8,1.2121212121212122
61_9,1.2580645161290323
62_11,1.5
62_12,1.9
62_13,1.9090909090909092
62_16,4.0
62_17,0.0
62_18,1.0
62_20,1.5
62_21,2.1666666666666665
62_22,1.9230769230769231
62_23,3.0
62_24,1.4
62_26,1.5
62_27,1.5185185185185186
62_28,1.4324324324324325
62_29,1.3103448275862069
62_30,1.3333333333333333
62_31,1.4166666666666667
62_32,1.6
62_33,1.64
62_34,1.411764705882353
62_35,1.4090909090909092
62_36,1.9090909090909092
62_37,4.0
62_4,1.0
62_5,1.3333333333333333
62_6,1.3888888888888888
62_7,1.3846153846153846
62_8,1.1951219512195121
62_9,1.3333333333333333
63_13,2.0
63_15,1.4285714285714286
63_16,1.5555555555555556
63_17,2.5
63_18,2.0
63_21,4.0
63_23,0.0
63_24,2.5
63_25,1.48
63_26,1.6923076923076923
63_27,1.3214285714285714
63_28,1.4222222222222223
63_29,1.488888888888889
63_3,1.8
63_30,1.4642857142857142
63_31,1.2682926829268293
63_32,1.5714285714285714
63_33,1.4523809523809523
63_34,1.5
63_35,4.5
63_36,1.8
63_6,1.5384615384615385
63_7,1.5625
63_8,1.5
63_9,1.736842105263158
64_10,1.4193548387096775
64_11,3.0
64_12,0.0
64_14,3.5
64_17,2.125
64_22,1.7857142857142858
64_23,1.6538461538461537
64_24,1.6428571428571428
64_25,1.368421052631579
64_26,1.7142857142857142
64_27,1.4838709677419355
64_28,1.36
64_29,1.5
64_30,1.7058823529411764
64_31,2.0
64_32,1.5384615384615385
64_8,1.4615384615384615
64_9,1.5757575757575757
65_10,1.0
65_17,2.5
65_20,1.4
65_21,2.3333333333333335
65_22,1.7096774193548387
65_23,1.9130434782608696
65_24,2.1818181818181817
65_25,1.6956521739130435
65_26,1.5384615384615385
65_27,1.7777777777777777
65_28,1.5
65_29,1.5333333333333334
65_30,1.3953488372093024
65_31,2.0
65_7,0.0
65_9,2.0
66_10,3.0
66_13,1.1428571428571428
66_17,2.5
66_22,2.0
66_23,2.0
66_26,1.5789473684210527
66_28,1.7777777777777777
66_29,1.9333333333333333
66_30,2.6666666666666665
66_5,1.5
66_9,0.0
67_20,0.0
67_21,1.6363636363636365
67_22,1.9583333333333333
67_23,1.7727272727272727
67_24,1.9375
67_26,2.0526315789473686
67_27,2.5
67_28,3.0
67_29,2.1578947368421053
67_6,2.0
68_15,1.0
68_18,1.6666666666666667
68_19,1.5
68_21,2.0
68_22,2.0
68_23,2.0
68_3,3.0
69_11,1.0
69_12,1.8333333333333333
69_15,0.0
69_16,2.0
69_17,1.2666666666666666
69_18,1.3888888888888888
69_22,1.7826086956521738
69_24,1.8181818181818181
69_3,3.0
6_20,3.0
6_21,1.5714285714285714
6_22,1.5185185185185186
6_23,1.5714285714285714
6_24,1.5294117647058822
6_25,1.5185185185185186
6_26,1.4473684210526316
6_27,1.5
6_28,1.4375
6_29,1.6896551724137931
6_30,1.375
6_31,1.3863636363636365
6_32,1.3461538461538463
6_33,1.4444444444444444
6_34,1.4444444444444444
6_35,1.2272727272727273
6_36,1.6153846153846154
6_37,0.0
6_46,1.5454545454545454
6_47,1.8461538461538463
6_48,2.0
6_49,1.8461538461538463
6_50,1.625
6_51,1.46875
6_52,1.5416666666666667
6_53,1.4375
6_54,1.5
6_55,1.4411764705882353
6_56,1.5357142857142858
6_57,1.4285714285714286
6_58,1.8181818181818181
6_59,1.5714285714285714
6_60,1.2972972972972974
6_61,1.3846153846153846
70_21,2.3333333333333335
70_22,1.9285714285714286
70_9,0.0
71_12,2.0
71_16,4.0
71_21,3.0
71_7,1.6666666666666667
72_12,1.5
72_14,1.3636363636363635
72_15,2.25
72_19,1.631578947368421
72_20,2.0
72_7,1.8333333333333333
73_13,0.0
73_4,1.5454545454545454
73_9,1.3529411764705883
74_18,2.0
74_22,0.0
74_9,1.28125
75_10,1.25
75_11,1.5294117647058822
75_19,1.6666666666666667
75_20,1.5238095238095237
75_21,2.4
75_8,1.8461538461538463
75_9,1.303030303030303
76_10,1.4782608695652173
76_13,0.0
76_14,1.5
76_20,1.2830188679245282
76_21,3.0
76_7,1.4
76_9,1.6363636363636365
77_19,2.6666666666666665
77_20,1.25
77_7,1.4615384615384615
77_8,1.3125
78_17,1.0
78_8,1.75
78_9,0.0
79_20,2.5
79_23,3.0
7_21,1.5294117647058822
7_22,1.4666666666666666
7_23,1.5666666666666667
7_24,1.4901960784313726
7_25,1.6206896551724137
7_26,1.6363636363636365
7_27,1.631578947368421
7_28,1.7575757575757576
7_29,1.4333333333333333
7_30,1.4615384615384615
7_31,1.3728813559322033
7_32,1.3571428571428572
7_33,2.0
7_34,1.6666666666666667
7_35,1.5
7_36,2.0
7_37,1.0
7_39,2.0
7_46,2.125
7_47,1.4375
7_48,1.7692307692307692
7_49,1.5625
7_50,1.3823529411764706
7_51,1.8
7_52,1.4814814814814814
7_53,1.6875
7_54,1.5357142857142858
7_55,1.6153846153846154
7_56,1.5714285714285714
7_57,1.8571428571428572
7_58,1.75
7_59,1.5185185185185186
7_60,1.3076923076923077
7_61,1.28
7_62,1.3
80_12,5.0
80_13,0.0
80_15,0.0
80_20,2.0
80_24,2.0
81_15,2.0
81_19,1.3571428571428572
82_10,1.8333333333333333
82_11,2.0
82_12,1.162162162162162
82_13,1.2173913043478262
82_14,1.3392857142857142
82_15,1.375
82_16,1.3636363636363635
82_18,1.6
82_19,1.7
83_10,1.4285714285714286
83_11,1.6666666666666667
83_12,1.3428571428571427
83_13,1.7777777777777777
83_14,2.0
83_15,1.446808510638298
83_18,1.7142857142857142
83_19,2.5
83_20,1.4545454545454546
83_23,2.0
83_9,1.5
84_10,1.5
84_11,1.3636363636363635
84_12,1.736842105263158
84_13,1.4074074074074074
84_14,1.4545454545454546
84_15,1.4444444444444444
84_16,1.1111111111111112
84_18,1.5
84_23,3.0
84_8,2.0
85_10,2.0
85_11,1.8695652173913044
85_12,1.4736842105263157
85_13,1.5384615384615385
85_14,1.4594594594594594
85_15,1.6666666666666667
85_16,1.1428571428571428
85_18,1.3333333333333333
85_9,1.4444444444444444
86_10,1.4166666666666667
86_11,1.4782608695652173
86_12,1.3
86_13,1.325
86_14,1.4594594594594594
86_15,1.3409090909090908
86_16,1.2941176470588236
86_17,1.5555555555555556
86_18,1.3181818181818181
86_21,1.6666666666666667
86_22,3.0
86_9,1.4545454545454546
87_10,1.8421052631578947
87_11,1.5172413793103448
87_12,1.4181818181818182
87_13,1.4565217391304348
87_14,1.3396226415094339
87_15,1.4857142857142858
87_16,1.5833333333333333
87_17,1.5
87_18,1.3076923076923077
87_19,1.4814814814814814
87_7,1.5263157894736843
87_8,1.6451612903225807
87_9,1.8571428571428572
88_10,1.6382978723404256
88_11,1.7
88_12,1.7142857142857142
88_13,1.4558823529411764
88_14,1.4
88_15,1.3255813953488371
88_16,1.64
88_17,1.4285714285714286
88_18,2.0
88_19,1.8181818181818181
88_20,1.5714285714285714
88_6,5.0
88_7,1.75
88_8,1.368421052631579
88_9,1.6296296296296295
89_10,1.4722222222222223
89_11,1.5
89_12,1.5909090909090908
89_13,1.4745762711864407
89_14,1.3544303797468353
89_15,1.5671641791044777
89_16,1.3962264150943395
89_17,1.4
89_18,0.0
89_20,1.5714285714285714
89_21,1.5
89_22,1.3333333333333333
89_23,1.4
89_4,0.0
89_5,1.6666666666666667
89_6,1.1481481481481481
89_7,1.625
89_8,1.4
89_9,1.5128205128205128
8_21,1.588235294117647
8_22,1.375
8_23,1.6333333333333333
8_24,1.4375
8_25,1.4473684210526316
8_26,1.255813953488372
8_27,1.3142857142857143
8_28,1.5294117647058822
8_29,1.4838709677419355
8_30,1.9
8_31,1.52
8_32,1.4166666666666667
8_33,1.1612903225806452
8_34,1.736842105263158
8_35,1.6956521739130435
8_36,1.5
8_37,1.75
8_39,1.4242424242424243
8_40,1.5
8_46,1.8888888888888888
8_47,1.4838709677419355
8_48,1.6666666666666667
8_49,1.411764705882353
8_50,1.6923076923076923
8_51,1.8064516129032258
8_52,1.7096774193548387
8_53,1.6122448979591837
8_54,1.6923076923076923
8_55,1.4615384615384615
8_56,1.5925925925925926
8_57,1.0
8_59,1.9166666666666667
8_60,1.6
8_61,1.2045454545454546
8_62,1.2156862745098038
90_10,1.8333333333333333
90_12,2.3333333333333335
90_13,1.372093023255814
90_14,1.532258064516129
90_15,1.5142857142857142
90_16,1.6385542168674698
90_17,1.4096385542168675
90_18,1.3548387096774193
90_19,1.631578947368421
90_20,2.5
90_21,2.6666666666666665
90_22,1.5
90_23,1.4615384615384615
90_24,0.0
90_26,1.5
90_8,1.8888888888888888
90_9,1.75
91_10,2.111111111111111
91_11,1.5416666666666667
91_12,1.72
91_13,1.9655172413793103
91_14,1.46
91_15,1.6071428571428572
91_16,1.6857142857142857
91_17,1.911764705882353
91_18,1.3529411764705883
91_19,1.4814814814814814
91_20,1.6666666666666667
91_21,1.8181818181818181
91_22,2.0
91_23,1.5714285714285714
91_24,2.0
91_25,1.6551724137931034
91_7,1.40625
91_8,1.56
91_9,1.75
92_10,1.8571428571428572
92_11,1.625
92_12,1.7096774193548387
92_13,1.6666666666666667
92_14,1.5333333333333334
92_15,1.58
92_16,1.5316455696202531
92_17,1.6857142857142857
92_18,1.6376811594202898
92_19,1.5584415584415585
92_20,1.435483870967742
92_21,1.4893617021276595
92_22,1.3953488372093024
92_23,1.5
92_8,1.509090909090909
92_9,1.2758620689655173
93_10,0.0
93_11,1.5217391304347827
93_12,1.8235294117647058
93_13,1.5964912280701755
93_14,1.6296296296296295
93_15,1.76
93_16,1.6571428571428573
93_17,1.5735294117647058
93_18,1.4142857142857144
93_19,1.4430379746835442
93_20,1.5
93_21,1.3544303797468353
93_22,1.5348837209302326
93_23,1.3555555555555556
93_7,1.4931506849315068
93_9,2.3333333333333335
94_10,1.358974358974359
94_11,1.8421052631578947
94_12,1.85
94_13,1.935483870967742
94_14,1.9722222222222223
94_15,1.574468085106383
94_16,1.6
94_17,1.4090909090909092
94_18,1.5172413793103448
94_19,1.3975903614457832
94_20,1.3478260869565217
94_21,1.4791666666666667
94_22,1.4054054054054055
94_23,1.6666666666666667
94_6,1.6
94_7,1.6363636363636365
94_8,1.8888888888888888
94_9,2.0
95_10,1.6363636363636365
95_11,1.3775510204081634
95_12,1.3404255319148937
95_13,1.7209302325581395
95_14,1.7906976744186047
95_15,1.9375
95_16,1.5862068965517242
95_17,1.6129032258064515
95_18,1.2727272727272727
95_19,1.5757575757575757
95_20,1.8
95_21,1.4375
95_22,1.5405405405405406
95_23,1.4583333333333333
95_7,1.5384615384615385
95_8,1.4782608695652173
95_9,1.5
96_10,1.4680851063829787
96_11,1.8125
96_12,1.8205128205128205
96_13,1.7647058823529411
96_14,1.403225806451613
96_15,1.5192307692307692
96_16,1.5
96_17,1.6666666666666667
96_18,1.3823529411764706
96_19,1.631578947368421
96_20,1.4406779661016949
96_21,1.5384615384615385
96_22,1.65625
96_23,1.5862068965517242
96_24,1.7142857142857142
96_7,1.9047619047619047
96_8,1.5454545454545454
96_9,1.4186046511627908
97_10,1.85
97_11,1.75
97_12,1.64
97_13,1.6764705882352942
97_14,1.8157894736842106
97_15,1.75
97_16,1.7826086956521738
97_17,1.7272727272727273
97_18,1.625
97_19,1.7222222222222223
97_20,1.5853658536585367
97_21,1.4102564102564104
97_22,1.5
97_23,1.4285714285714286
97_24,1.3214285714285714
97_25,1.9090909090909092
97_8,1.5
97_9,1.625
98_10,1.4878048780487805
98_11,1.6551724137931034
98_12,1.647887323943662
98_13,1.9545454545454546
98_14,1.7586206896551724
98_15,1.511111111111111
98_16,1.3333333333333333
98_17,1.4705882352941178
98_18,1.441860465116279
98_19,1.4545454545454546
98_20,1.2923076923076924
98_21,1.2571428571428571
98_22,1.3333333333333333
98_23,1.4042553191489362
98_24,2.2222222222222223
98_25,1.5666666666666667
98_7,1.7692307692307692
98_8,1.4
98_9,1.4464285714285714
99_10,2.25
99_11,1.4054054054054055
99_12,1.4153846153846155
99_13,1.625
99_14,1.5866666666666667
99_15,1.434782608695652
99_16,1.5054945054945055
99_17,1.4230769230769231
99_18,1.5
99_19,1.5476190476190477
99_20,1.4423076923076923
99_21,1.4705882352941178
99_22,1.3863636363636365
99_23,1.318840579710145
99_24,1.4615384615384615
99_25,1.275
99_7,1.875
99_8,1.6451612903225807
99_9,1.631578947368421
9_17,1.263157894736842
9_19,1.4666666666666666
9_20,1.34375
9_21,1.3928571428571428
9_22,1.3571428571428572
9_23,1.4193548387096775
9_24,1.5
9_25,1.4
9_26,1.3333333333333333
9_27,1.2432432432432432
9_28,1.5555555555555556
9_29,1.4193548387096775
9_30,1.4444444444444444
9_31,1.8
9_32,1.4583333333333333
9_33,1.3225806451612903
9_34,1.3409090909090908
9_35,1.4285714285714286
9_36,1.7
9_37,1.4666666666666666
9_38,1.4186046511627908
9_40,1.875
9_41,1.6666666666666667
9_43,1.8125
9_44,1.5555555555555556
9_45,1.625
9_48,1.608695652173913
9_49,1.4
9_50,1.8
9_51,1.7837837837837838
9_52,1.7222222222222223
9_53,1.6666666666666667
9_54,1.6666666666666667
9_55,1.7222222222222223
9_56,1.5238095238095237
9_57,1.2727272727272727
9_59,1.8181818181818181
9_60,1.619047619047619
9_61,2.0
9_62,1.55
