grid_id,Agricultural areas,Artificial surfaces,Forest and semi natural areas,Water bodies
43_37,0.0,100.0,0.0,0.0
43_38,0.0,100.0,0.0,0.0
43_39,0.0,100.0,0.0,0.0
43_40,0.0,100.0,0.0,0.0
43_41,0.0,100.0,0.0,0.0
43_42,0.0,100.0,0.0,0.0
43_43,0.0,100.0,0.0,0.0
43_44,0.0,100.0,0.0,0.0
43_45,0.0,100.0,0.0,0.0
43_46,0.0,100.0,0.0,0.0
43_47,33.260470083485586,66.7395299165144,0.0,0.0
43_48,42.4723296068528,57.527670393147204,0.0,0.0
43_49,21.107944997612698,78.8920550023873,0.0,0.0
43_50,0.0,100.0,0.0,0.0
43_51,0.0,100.0,0.0,0.0
43_52,0.0,100.0,0.0,0.0
43_53,3.417333147595573,96.58266685240443,0.0,0.0
43_54,32.94202338136644,67.05797661863357,0.0,0.0
43_55,84.50199040970926,15.498009590290748,0.0,0.0
43_56,27.605764312644602,72.39423568735539,0.0,0.0
43_57,92.7778565086988,7.222143491301216,0.0,0.0
43_58,100.0,0.0,0.0,0.0
43_59,100.0,0.0,0.0,0.0
43_60,100.0,0.0,0.0,0.0
44_11,0.16430740246949888,99.83569259753051,0.0,0.0
44_12,7.993963462227945,92.00603653777206,0.0,0.0
44_13,0.0,100.0,0.0,0.0
44_14,0.0,100.0,0.0,0.0
44_15,0.0,100.00000000000001,0.0,0.0
44_16,0.0,100.0,0.0,0.0
44_17,0.0,100.00000000000001,0.0,0.0
44_18,0.0,100.00000000000001,0.0,0.0
44_19,0.0,100.0,0.0,0.0
44_20,0.0,100.0,0.0,0.0
44_21,0.0,100.0,0.0,0.0
44_22,0.0,100.0,0.0,0.0
44_23,0.0,100.0,0.0,0.0
44_24,0.0,100.0,0.0,0.0
44_25,0.0,100.0,0.0,0.0
44_26,0.0,100.0,0.0,0.0
44_27,0.0,100.0,0.0,0.0
44_28,0.0,100.0,0.0,0.0
44_29,0.0,100.0,0.0,0.0
44_30,0.0,100.0,0.0,0.0
44_31,0.0,100.0,0.0,0.0
44_32,0.0,100.0,0.0,0.0
44_33,0.0,100.0,0.0,0.0
44_34,0.0,100.0,0.0,0.0
44_35,0.0,100.0,0.0,0.0
44_36,0.0,100.0,0.0,0.0
44_37,0.0,100.0,0.0,0.0
44_38,0.0,100.0,0.0,0.0
44_39,0.0,100.0,0.0,0.0
44_40,0.0,100.00000000000001,0.0,0.0
44_41,0.0,100.0,0.0,0.0
44_42,0.0,99.99999999999999,0.0,0.0
44_43,0.0,100.0,0.0,0.0
44_44,0.0,100.0,0.0,0.0
44_45,0.0,100.0,0.0,0.0
44_46,0.0,100.0,0.0,0.0
44_47,17.17373452819693,82.82626547180307,0.0,0.0
44_48,8.152587602671725,72.85587149741998,18.991540899908284,0.0
44_49,0.0,65.13209160876966,34.86790839123035,0.0
44_50,0.0,95.7752161094551,4.2247838905449,0.0
44_51,0.0,100.0,0.0,0.0
44_52,0.0,99.46927657611494,0.5307234238850643,0.0
44_53,0.5108046071217907,99.48919539287822,0.0,0.0
44_54,68.37041643674586,31.629583563254133,0.0,0.0
44_59,100.0,0.0,0.0,0.0
45_12,66.32829458803103,33.67170541196896,0.0,0.0
45_13,0.0007016608254392222,99.99929833917456,0.0,0.0
45_14,0.0,100.0,0.0,0.0
45_15,0.0,100.0,0.0,0.0
45_16,0.0,100.0,0.0,0.0
45_17,0.0,99.99999999999999,0.0,0.0
45_18,0.0,100.0,0.0,0.0
45_19,0.0,100.0,0.0,0.0
45_20,0.0,100.0,0.0,0.0
45_21,0.0,100.0,0.0,0.0
45_22,0.0,100.0,0.0,0.0
45_23,0.0,100.0,0.0,0.0
45_24,0.0,100.0,0.0,0.0
45_25,0.0,100.0,0.0,0.0
45_26,0.0,100.0,0.0,0.0
45_27,0.0,100.0,0.0,0.0
45_28,0.0,99.99999999999999,0.0,0.0
45_29,0.0,100.0,0.0,0.0
45_30,0.0,100.0,0.0,0.0
45_31,0.0,100.0,0.0,0.0
45_32,0.0,100.0,0.0,0.0
45_33,0.0,99.99999999999999,0.0,0.0
45_34,0.0,100.0,0.0,0.0
45_35,0.0,100.0,0.0,0.0
45_36,0.0,99.99999999999999,0.0,0.0
45_37,0.0,100.0,0.0,0.0
45_38,0.0,100.0,0.0,0.0
45_39,0.0,100.0,0.0,0.0
45_40,0.0,99.99999999999999,0.0,0.0
45_41,0.0,100.0,0.0,0.0
45_42,0.0,100.00000000000001,0.0,0.0
45_43,0.0,100.0,0.0,0.0
45_44,0.0,100.0,0.0,0.0
45_45,0.0,100.0,0.0,0.0
45_46,0.0,99.99990064299944,9.935700057180675e-05,0.0
45_47,0.0,45.61168901692073,54.38831098307927,0.0
45_48,0.0,1.0820524544813968,98.91794754551862,0.0
45_49,0.0,7.072722671803764,92.92727732819624,0.0
45_50,0.0,48.35907050003795,51.64092949996205,0.0
45_51,0.0,88.61362087885219,11.386379121147801,0.0
45_52,0.0,25.220339127767193,74.77966087223282,0.0
45_53,0.0,64.51739656473244,35.48260343526756,0.0
45_54,0.0,100.0,0.0,0.0
46_12,94.62678886360364,5.373211136396363,0.0,0.0
46_13,2.7688724133789906,97.23112758662101,0.0,0.0
46_14,0.0,100.0,0.0,0.0
46_15,0.0,100.0,0.0,0.0
46_16,0.0,100.0,0.0,0.0
46_17,0.0,100.0,0.0,0.0
46_18,0.0,100.0,0.0,0.0
46_19,0.0,100.0,0.0,0.0
46_20,0.0,100.0,0.0,0.0
46_21,0.0,100.0,0.0,0.0
46_22,0.0,100.0,0.0,0.0
46_23,0.0,100.0,0.0,0.0
46_24,0.0,100.0,0.0,0.0
46_25,0.0,100.0,0.0,0.0
46_26,0.0,99.99999999999999,0.0,0.0
46_27,0.0,100.0,0.0,0.0
46_28,0.0,100.0,0.0,0.0
46_29,0.0,100.0,0.0,0.0
46_30,0.0,99.99999999999999,0.0,0.0
46_31,0.0,100.0,0.0,0.0
46_32,0.0,100.0,0.0,0.0
46_33,0.0,100.0,0.0,0.0
46_34,0.0,100.0,0.0,0.0
46_35,0.0,100.00000000000001,0.0,0.0
46_36,0.0,100.0,0.0,0.0
46_37,0.0,100.0,0.0,0.0
46_38,0.0,100.0,0.0,0.0
46_39,0.0,100.0,0.0,0.0
46_40,0.0,100.0,0.0,0.0
46_41,0.0,100.0,0.0,0.0
46_42,0.0,100.0,0.0,0.0
46_43,0.0,100.0,0.0,0.0
46_44,0.0,100.0,0.0,0.0
46_45,0.0,100.0,0.0,0.0
46_46,0.0,100.0,0.0,0.0
46_47,0.0,7.927426184501339,92.07257381549866,0.0
46_48,0.0,0.0,100.0,0.0
46_49,0.0,4.009199266656848,95.99080073334315,0.0
46_50,0.0,35.6934278846345,64.30657211536551,0.0
46_51,0.0,82.54081985182712,17.459180148172866,0.0
46_52,0.0,2.1694942624090845,97.83050573759091,0.0
46_53,0.0,14.154072921870242,85.84592707812976,0.0
46_54,0.0,100.0,0.0,0.0
46_55,0.0,100.0,0.0,0.0
46_7,37.90631544146028,62.09368455853972,0.0,0.0
47_12,45.40119004025027,54.59880995974971,0.0,0.0
47_13,0.0,100.0,0.0,0.0
47_14,0.0,100.0,0.0,0.0
47_15,0.0,100.0,0.0,0.0
47_16,0.0,100.0,0.0,0.0
47_17,0.0,100.0,0.0,0.0
47_18,0.0,100.0,0.0,0.0
47_19,0.0,100.0,0.0,0.0
47_20,0.0,100.0,0.0,0.0
47_21,0.0,100.0,0.0,0.0
47_22,0.0,100.0,0.0,0.0
47_23,0.0,100.0,0.0,0.0
47_24,0.0,100.0,0.0,0.0
47_25,0.0,100.0,0.0,0.0
47_26,0.0,100.0,0.0,0.0
47_27,0.0,99.99999999999999,0.0,0.0
47_28,0.0,100.0,0.0,0.0
47_29,0.0,100.0,0.0,0.0
47_30,0.0,100.00000000000001,0.0,0.0
47_31,0.0,100.0,0.0,0.0
47_32,0.0,100.00000000000001,0.0,0.0
47_33,0.0,100.0,0.0,0.0
47_34,0.0,100.0,0.0,0.0
47_35,0.0,100.0,0.0,0.0
47_36,0.0,100.00000000000001,0.0,0.0
47_37,0.0,100.0,0.0,0.0
47_38,0.0,100.0,0.0,0.0
47_39,0.0,100.0,0.0,0.0
47_4,78.12221542537215,0.0,21.87778457462785,0.0
47_40,0.0,100.0,0.0,0.0
47_41,0.0,100.0,0.0,0.0
47_42,0.0,100.0,0.0,0.0
47_43,0.0,100.0,0.0,0.0
47_44,0.0,100.0,0.0,0.0
47_45,0.0,100.0,0.0,0.0
47_46,0.0,86.10211377687348,13.897886223126518,0.0
47_47,0.0,3.3816516544801676,96.61834834551983,0.0
47_48,0.0,0.0,100.0,0.0
47_49,0.0,0.5750866221534037,99.4249133778466,0.0
47_5,100.0,0.0,0.0,0.0
47_50,0.0,70.01848090592611,29.981519094073906,0.0
47_51,0.0,46.5905168307089,53.40948316929109,0.0
47_52,0.0,0.9093308104542808,99.09066918954572,0.0
47_53,0.0,5.695268773927726,94.30473122607226,0.0
47_54,0.0,100.0,0.0,0.0
47_55,0.0,100.0,0.0,0.0
47_56,0.0,100.0,0.0,0.0
47_6,96.29817520007059,3.7018247999294083,0.0,0.0
47_7,31.852618635456196,68.1473813645438,0.0,0.0
47_8,97.28810041170927,2.7118995882907315,0.0,0.0
47_9,100.0,0.0,0.0,0.0
48_10,72.99232699546418,27.007673004535825,0.0,0.0
48_11,5.849584235223642,94.15041576477634,0.0,0.0
48_12,0.7886246532174346,99.21137534678257,0.0,0.0
48_13,0.0,100.0,0.0,0.0
48_14,0.0,100.0,0.0,0.0
48_15,0.0,100.0,0.0,0.0
48_16,0.0,100.0,0.0,0.0
48_17,0.0,100.0,0.0,0.0
48_18,0.0,100.0,0.0,0.0
48_19,0.0,100.0,0.0,0.0
48_20,0.0,100.0,0.0,0.0
48_21,0.0,100.0,0.0,0.0
48_22,0.0,100.0,0.0,0.0
48_23,0.0,100.00000000000001,0.0,0.0
48_24,0.0,100.0,0.0,0.0
48_25,0.0,100.0,0.0,0.0
48_26,0.0,100.0,0.0,0.0
48_27,0.0,100.0,0.0,0.0
48_28,0.0,100.0,0.0,0.0
48_29,0.0,100.0,0.0,0.0
48_30,0.0,100.0,0.0,0.0
48_31,0.0,100.0,0.0,0.0
48_32,0.0,100.0,0.0,0.0
48_33,0.0,100.0,0.0,0.0
48_34,0.0,100.0,0.0,0.0
48_35,0.0,100.0,0.0,0.0
48_36,0.0,100.0,0.0,0.0
48_37,0.0,100.0,0.0,0.0
48_38,0.0,100.0,0.0,0.0
48_39,0.0,100.0,0.0,0.0
48_4,44.4049280380597,0.0,55.5950719619403,0.0
48_40,0.0,100.0,0.0,0.0
48_41,0.0,100.0,0.0,0.0
48_42,0.0,100.0,0.0,0.0
48_43,0.0,100.0,0.0,0.0
48_44,0.0,100.0,0.0,0.0
48_45,0.0,100.0,0.0,0.0
48_46,0.0,33.804291503598876,66.19570849640112,0.0
48_47,0.0,0.0,100.0,0.0
48_48,0.0,0.0,100.0,0.0
48_49,0.0,0.0,100.0,0.0
48_5,100.0,0.0,0.0,0.0
48_50,0.0,0.0,100.0,0.0
48_51,0.0,0.25028487126963805,99.74971512873036,0.0
48_52,0.0,0.0,100.0,0.0
48_53,0.0,20.899079845249354,79.10092015475065,0.0
48_54,0.0,100.0,0.0,0.0
48_55,0.0,100.0,0.0,0.0
48_56,0.0,100.0,0.0,0.0
48_57,0.0,100.0,0.0,0.0
48_6,66.85031341359102,33.14968658640898,0.0,0.0
48_7,33.91596690826814,66.08403309173187,0.0,0.0
48_8,66.98427815917819,33.01572184082181,0.0,0.0
48_9,99.99999999999999,0.0,0.0,0.0
49_10,97.93406737846134,2.0659326215386455,0.0,0.0
49_11,65.71129225459647,34.288707745403535,0.0,0.0
49_12,0.0,100.0,0.0,0.0
49_13,0.0,100.0,0.0,0.0
49_14,0.0,100.0,0.0,0.0
49_15,0.0,100.0,0.0,0.0
49_16,0.0,100.0,0.0,0.0
49_17,0.0,100.0,0.0,0.0
49_18,0.0,100.0,0.0,0.0
49_19,0.0,100.0,0.0,0.0
49_20,0.0,100.0,0.0,0.0
49_21,0.0,100.0,0.0,0.0
49_22,0.0,100.0,0.0,0.0
49_23,0.0,100.0,0.0,0.0
49_24,0.0,100.0,0.0,0.0
49_25,0.0,100.0,0.0,0.0
49_26,0.0,100.0,0.0,0.0
49_27,0.0,100.0,0.0,0.0
49_28,0.0,100.0,0.0,0.0
49_29,0.0,100.0,0.0,0.0
49_30,0.0,100.0,0.0,0.0
49_31,0.0,100.0,0.0,0.0
49_32,0.0,100.0,0.0,0.0
49_33,25.742825164715054,74.25717483528494,0.0,0.0
49_34,50.308302477675326,49.691697522324674,0.0,0.0
49_35,0.04686356247459941,99.9531364375254,0.0,0.0
49_36,0.0,100.0,0.0,0.0
49_37,0.0,100.0,0.0,0.0
49_38,0.0,100.0,0.0,0.0
49_39,0.0,100.0,0.0,0.0
49_4,81.7972432006431,0.0,3.9992164797276692,14.203540319629226
49_40,0.0,100.0,0.0,0.0
49_41,0.0,100.0,0.0,0.0
49_42,0.0,100.0,0.0,0.0
49_43,0.0,100.0,0.0,0.0
49_44,0.0,100.0,0.0,0.0
49_45,0.0,100.0,0.0,0.0
49_46,0.0,48.78812713548277,51.21187286451724,0.0
49_47,0.0,0.0,100.0,0.0
49_48,0.0,0.0,100.0,0.0
49_49,0.0,0.0,100.0,0.0
49_5,100.0,0.0,0.0,0.0
49_50,0.0,5.448219395993014,94.55178060400698,0.0
49_51,0.0,77.76077716557394,22.23922283442606,0.0
49_52,0.0,37.860009741295805,62.139990258704195,0.0
49_53,0.0,59.79930504889796,40.20069495110204,0.0
49_54,0.0,100.0,0.0,0.0
49_55,0.0,100.0,0.0,0.0
49_56,0.40453357303188026,99.59546642696812,0.0,0.0
49_57,3.8165907096645255,96.18340929033549,0.0,0.0
49_6,100.0,0.0,0.0,0.0
49_7,88.9981700493164,11.001829950683604,0.0,0.0
49_8,33.910948461726036,66.08905153827396,0.0,0.0
49_9,58.543472649464775,41.456527350535225,0.0,0.0
4_20,97.38438417193098,2.6156158280690374,0.0,0.0
4_21,86.98719785445016,13.012802145549854,0.0,0.0
4_22,76.98465486943307,23.01534513056693,0.0,0.0
4_23,54.75022195186462,45.249778048135376,0.0,0.0
4_24,56.116319556016194,43.8836804439838,0.0,0.0
4_25,48.56745020059286,51.432549799407134,0.0,0.0
4_26,22.316109320740836,77.68389067925916,0.0,0.0
4_27,75.19102873987043,24.808971260129567,0.0,0.0
4_28,64.09074279409009,35.909257205909924,0.0,0.0
4_29,10.947260297643574,89.05273970235642,0.0,0.0
4_30,0.0,100.0,0.0,0.0
4_31,0.0,100.0,0.0,0.0
4_32,0.0,100.0,0.0,0.0
4_33,6.297706278413459,93.70229372158654,0.0,0.0
4_34,0.0,100.0,0.0,0.0
4_35,0.0,100.0,0.0,0.0
4_36,32.53338464502004,67.46661535497995,0.0,0.0
4_37,100.0,0.0,0.0,0.0
4_45,69.81993661247667,30.180063387523347,0.0,0.0
4_46,3.8388082996415704,96.16119170035843,0.0,0.0
4_47,24.409096644969853,75.59090335503015,0.0,0.0
4_48,26.155993879503924,73.84400612049608,0.0,0.0
4_49,7.712148897216815,92.28785110278318,0.0,0.0
4_50,0.0,100.0,0.0,0.0
4_51,0.0,100.0,0.0,0.0
4_52,0.0,100.0,0.0,0.0
4_53,0.0,100.00000000000001,0.0,0.0
4_54,0.0,100.0,0.0,0.0
4_55,0.0,100.0,0.0,0.0
4_56,0.0,100.0,0.0,0.0
4_57,0.0,100.00000000000001,0.0,0.0
4_58,12.199869555673853,87.80013044432616,0.0,0.0
50_10,95.10419892683055,4.89580107316946,0.0,0.0
50_11,28.0295996979485,71.9704003020515,0.0,0.0
50_12,0.0,100.0,0.0,0.0
50_13,0.0,100.0,0.0,0.0
50_14,0.0,100.0,0.0,0.0
50_15,0.0,100.0,0.0,0.0
50_16,0.0,100.0,0.0,0.0
50_17,0.0,100.0,0.0,0.0
50_18,0.0,100.0,0.0,0.0
50_19,0.0,100.0,0.0,0.0
50_20,0.0,100.0,0.0,0.0
50_21,0.0,100.0,0.0,0.0
50_22,0.0,100.0,0.0,0.0
50_23,0.0,100.0,0.0,0.0
50_24,0.0,100.0,0.0,0.0
50_25,0.0,100.0,0.0,0.0
50_26,0.0,100.0,0.0,0.0
50_27,0.0,100.0,0.0,0.0
50_28,0.0,100.0,0.0,0.0
50_29,0.0,100.0,0.0,0.0
50_30,0.0,100.0,0.0,0.0
50_31,0.0,100.0,0.0,0.0
50_32,0.0,100.0,0.0,0.0
50_33,6.202687363810865,93.79731263618913,0.0,0.0
50_34,18.047812902012087,81.95218709798792,0.0,0.0
50_35,0.614975321603013,99.38502467839699,0.0,0.0
50_36,0.0,100.00000000000001,0.0,0.0
50_37,0.0,100.0,0.0,0.0
50_38,0.0,100.0,0.0,0.0
50_39,0.0,100.0,0.0,0.0
50_4,49.589780711600284,0.0,0.0,50.4102192883997
50_40,0.0,100.0,0.0,0.0
50_41,0.0,100.0,0.0,0.0
50_42,0.0,100.0,0.0,0.0
50_43,0.0,100.0,0.0,0.0
50_44,0.0,100.0,0.0,0.0
50_45,0.0,100.0,0.0,0.0
50_46,0.0,81.88481944375253,18.115180556247466,0.0
50_47,0.0,23.67903540731686,76.32096459268314,0.0
50_48,0.0,2.7617725780820943,97.2382274219179,0.0
50_49,0.0,27.764070354852095,72.2359296451479,0.0
50_5,100.0,0.0,0.0,0.0
50_50,0.0,64.99644192556481,35.0035580744352,0.0
50_51,0.0,100.0,0.0,0.0
50_52,0.0,100.0,0.0,0.0
50_53,0.0,100.0,0.0,0.0
50_54,0.0,100.0,0.0,0.0
50_55,2.958254483050714,97.04174551694929,0.0,0.0
50_56,82.64346352589645,17.35653647410355,0.0,0.0
50_57,90.26190540787977,9.738094592120238,0.0,0.0
50_6,100.00000000000001,0.0,0.0,0.0
50_7,93.97636402054404,6.023635979455958,0.0,0.0
50_8,8.025501682645807,91.97449831735419,0.0,0.0
50_9,19.737940852020017,80.26205914797998,0.0,0.0
51_10,86.7245804482336,13.275419551766396,0.0,0.0
51_11,2.290047010638599,97.7099529893614,0.0,0.0
51_12,0.0,100.0,0.0,0.0
51_13,0.0,100.0,0.0,0.0
51_14,0.0,100.0,0.0,0.0
51_15,0.0,100.0,0.0,0.0
51_16,0.0,100.0,0.0,0.0
51_17,0.0,100.0,0.0,0.0
51_18,0.0,100.0,0.0,0.0
51_19,0.0,100.0,0.0,0.0
51_20,0.0,100.0,0.0,0.0
51_21,0.0,100.0,0.0,0.0
51_22,0.0,100.0,0.0,0.0
51_23,0.0,100.00000000000001,0.0,0.0
51_24,0.0,100.0,0.0,0.0
51_25,0.0,100.0,0.0,0.0
51_26,0.0,100.0,0.0,0.0
51_27,0.0,100.0,0.0,0.0
51_28,0.0,100.0,0.0,0.0
51_29,0.0,100.0,0.0,0.0
51_30,0.0,100.0,0.0,0.0
51_31,0.0,100.0,0.0,0.0
51_32,0.0,100.0,0.0,0.0
51_33,0.0,100.0,0.0,0.0
51_34,0.0,100.0,0.0,0.0
51_35,0.0,100.0,0.0,0.0
51_36,0.0,99.99999999999999,0.0,0.0
51_37,0.0,99.99999999999999,0.0,0.0
51_38,0.0,100.0,0.0,0.0
51_39,0.0,100.0,0.0,0.0
51_4,94.94244124262464,0.0,0.0,5.057558757375355
51_40,0.0,100.0,0.0,0.0
51_41,0.0,100.0,0.0,0.0
51_42,0.0,100.0,0.0,0.0
51_43,0.0,100.0,0.0,0.0
51_44,0.0,100.0,0.0,0.0
51_45,0.0,100.0,0.0,0.0
51_46,0.0,100.0,0.0,0.0
51_47,0.0,100.0,0.0,0.0
51_48,0.0,86.971509473864,13.028490526136,0.0
51_49,0.0,100.0,0.0,0.0
51_5,100.0,0.0,0.0,0.0
51_50,0.0,100.0,0.0,0.0
51_51,0.0,100.0,0.0,0.0
51_52,0.0,100.0,0.0,0.0
51_53,0.0,100.0,0.0,0.0
51_54,0.5736778924034385,99.42632210759655,0.0,0.0
51_55,59.876822950872835,40.123177049127165,0.0,0.0
51_56,91.04239125421141,8.957608745788601,0.0,0.0
51_58,100.0,0.0,0.0,0.0
51_6,100.0,0.0,0.0,0.0
51_7,100.0,0.0,0.0,0.0
51_8,82.4040612838631,17.595938716136903,0.0,0.0
51_9,91.33146500618463,8.668534993815381,0.0,0.0
52_10,39.007513519623096,60.992486480376904,0.0,0.0
52_11,0.0,100.00000000000001,0.0,0.0
52_12,0.0,100.0,0.0,0.0
52_13,0.0,100.0,0.0,0.0
52_14,0.0,100.0,0.0,0.0
52_15,0.0,100.0,0.0,0.0
52_16,0.0,100.0,0.0,0.0
52_17,0.0,100.0,0.0,0.0
52_18,0.0,100.0,0.0,0.0
52_19,0.0,100.0,0.0,0.0
52_20,0.0,100.0,0.0,0.0
52_21,0.0,100.0,0.0,0.0
52_22,0.0,100.0,0.0,0.0
52_23,0.0,100.0,0.0,0.0
52_24,0.0,100.00000000000001,0.0,0.0
52_25,0.0,100.0,0.0,0.0
52_26,0.0,100.0,0.0,0.0
52_27,0.0,100.0,0.0,0.0
52_28,0.0,99.99999999999999,0.0,0.0
52_29,0.0,100.00000000000001,0.0,0.0
52_30,0.0,100.0,0.0,0.0
52_31,0.0,100.0,0.0,0.0
52_32,0.0,100.0,0.0,0.0
52_33,0.0,100.0,0.0,0.0
52_34,0.0,100.0,0.0,0.0
52_35,0.0,100.0,0.0,0.0
52_36,0.0,100.0,0.0,0.0
52_37,0.0,100.00000000000001,0.0,0.0
52_38,0.0,100.0,0.0,0.0
52_39,0.0,100.0,0.0,0.0
52_40,0.0,100.0,0.0,0.0
52_41,0.0,100.0,0.0,0.0
52_42,0.0,100.0,0.0,0.0
52_43,0.0,100.0,0.0,0.0
52_44,0.0,100.00000000000001,0.0,0.0
52_45,0.0,100.0,0.0,0.0
52_46,0.0,100.0,0.0,0.0
52_47,0.0,100.0,0.0,0.0
52_48,0.0,100.0,0.0,0.0
52_49,0.0,100.0,0.0,0.0
52_5,100.0,0.0,0.0,0.0
52_50,0.0,100.00000000000001,0.0,0.0
52_51,0.0,100.0,0.0,0.0
52_52,0.0,100.0,0.0,0.0
52_53,0.0,100.0,0.0,0.0
52_54,0.8729883504123043,99.1270116495877,0.0,0.0
52_55,92.5326994215129,7.467300578487112,0.0,0.0
52_56,100.0,0.0,0.0,0.0
52_6,98.74190179157546,1.2580982084245493,0.0,0.0
52_7,46.036004906444845,53.96399509355515,0.0,0.0
52_8,98.89142407677363,1.108575923226381,0.0,0.0
52_9,99.99999999999999,0.0,0.0,0.0
53_10,9.84542637501931,90.1545736249807,0.0,0.0
53_11,0.0,100.00000000000001,0.0,0.0
53_12,0.0,100.0,0.0,0.0
53_13,0.0,100.0,0.0,0.0
53_14,0.0,100.0,0.0,0.0
53_15,0.0,100.0,0.0,0.0
53_16,0.0,99.99999999999999,0.0,0.0
53_17,0.0,99.99999999999997,0.0,0.0
53_18,0.0,100.0,0.0,0.0
53_19,0.0,100.0,0.0,0.0
53_20,0.0,100.0,0.0,0.0
53_21,0.0,100.0,0.0,0.0
53_22,0.0,100.0,0.0,0.0
53_23,0.0,100.0,0.0,0.0
53_24,0.0,100.0,0.0,0.0
53_25,0.0,100.0,0.0,0.0
53_26,0.0,100.0,0.0,0.0
53_27,0.0,100.0,0.0,0.0
53_28,0.0,100.0,0.0,0.0
53_29,0.0,99.99999999999999,0.0,0.0
53_30,0.0,100.00000000000001,0.0,0.0
53_31,0.0,100.0,0.0,0.0
53_32,0.0,100.0,0.0,0.0
53_33,0.0,100.0,0.0,0.0
53_34,0.0,100.0,0.0,0.0
53_35,0.0,100.0,0.0,0.0
53_36,0.0,100.00000000000001,0.0,0.0
53_37,0.0,100.0,0.0,0.0
53_38,0.0,99.99999999999999,0.0,0.0
53_39,0.0,100.0,0.0,0.0
53_40,0.0,100.0,0.0,0.0
53_41,0.0,100.0,0.0,0.0
53_42,0.0,100.0,0.0,0.0
53_43,0.0,100.0,0.0,0.0
53_44,0.0,100.00000000000001,0.0,0.0
53_45,0.0,100.0,0.0,0.0
53_46,0.0,100.0,0.0,0.0
53_47,0.0,100.0,0.0,0.0
53_48,0.0,100.0,0.0,0.0
53_49,0.0,100.0,0.0,0.0
53_5,99.99999999999999,0.0,0.0,0.0
53_50,0.0,100.0,0.0,0.0
53_51,0.0,99.99999999999999,0.0,0.0
53_52,0.0,100.00000000000001,0.0,0.0
53_53,0.0,100.0,0.0,0.0
53_54,0.0,100.0,0.0,0.0
53_55,73.69461593799566,26.305384062004343,0.0,0.0
53_56,100.0,0.0,0.0,0.0
53_57,85.14450140787164,0.0,14.855498592128358,0.0
53_6,90.11466889607996,9.885331103920041,0.0,0.0
53_7,3.1043754501062555,96.89562454989375,0.0,0.0
53_8,51.55468741086483,48.44531258913517,0.0,0.0
53_9,100.0,0.0,0.0,0.0
54_10,0.40364408843446076,99.59635591156555,0.0,0.0
54_11,0.0,100.0,0.0,0.0
54_12,0.0,100.00000000000001,0.0,0.0
54_13,0.0,100.0,0.0,0.0
54_14,0.0,100.0,0.0,0.0
54_15,0.0,100.0,0.0,0.0
54_16,0.0,100.0,0.0,0.0
54_17,0.0,100.0,0.0,0.0
54_18,0.0,100.00000000000001,0.0,0.0
54_19,0.0,100.0,0.0,0.0
54_20,0.0,100.0,0.0,0.0
54_21,0.0,100.0,0.0,0.0
54_22,0.0,100.0,0.0,0.0
54_23,0.0,100.0,0.0,0.0
54_24,0.0,100.0,0.0,0.0
54_25,0.0,100.0,0.0,0.0
54_26,0.0,100.0,0.0,0.0
54_27,0.0,100.0,0.0,0.0
54_28,0.0,100.0,0.0,0.0
54_29,0.0,100.0,0.0,0.0
54_30,0.0,100.0,0.0,0.0
54_31,0.0,100.0,0.0,0.0
54_32,0.0,100.00000000000001,0.0,0.0
54_33,0.0,100.0,0.0,0.0
54_34,0.0,100.0,0.0,0.0
54_35,0.0,100.0,0.0,0.0
54_36,0.0,100.0,0.0,0.0
54_37,0.0,100.0,0.0,0.0
54_38,0.0,100.0,0.0,0.0
54_39,0.0,100.00000000000001,0.0,0.0
54_4,100.0,0.0,0.0,0.0
54_40,0.0,99.99999999999999,0.0,0.0
54_41,0.0,99.99999999999999,0.0,0.0
54_42,0.0,100.0,0.0,0.0
54_43,0.0,100.0,0.0,0.0
54_44,0.0,100.0,0.0,0.0
54_45,0.0,100.0,0.0,0.0
54_46,0.0,100.00000000000001,0.0,0.0
54_47,0.0,100.0,0.0,0.0
54_48,0.0,100.0,0.0,0.0
54_49,0.0,99.99999999999999,0.0,0.0
54_5,100.0,0.0,0.0,0.0
54_50,0.0,100.0,0.0,0.0
54_51,17.728260251981684,82.2717397480183,0.0,0.0
54_52,46.78893201981082,53.21106798018918,0.0,0.0
54_53,40.32282754757271,59.67717245242729,0.0,0.0
54_54,2.9717783754303095,97.02822162456968,0.0,0.0
54_55,71.49009422191284,28.50990577808716,0.0,0.0
54_56,100.0,0.0,0.0,0.0
54_6,99.9790711664469,0.020928833553103203,0.0,0.0
54_7,8.931742792245165,91.06825720775484,0.0,0.0
54_8,84.37580481283662,15.624195187163362,0.0,0.0
54_9,81.0350470381524,18.964952961847604,0.0,0.0
55_10,0.0,99.99999999999999,0.0,0.0
55_11,0.0,100.0,0.0,0.0
55_12,0.0,100.0,0.0,0.0
55_13,0.0,100.0,0.0,0.0
55_14,0.0,100.0,0.0,0.0
55_15,0.0,100.0,0.0,0.0
55_16,0.0,100.0,0.0,0.0
55_17,0.0,100.0,0.0,0.0
55_18,0.0,100.0,0.0,0.0
55_19,0.0,100.0,0.0,0.0
55_2,99.74929554620758,0.0,0.2507044537924158,0.0
55_20,0.0,100.0,0.0,0.0
55_21,0.0,100.0,0.0,0.0
55_22,0.0,100.0,0.0,0.0
