grid_id,Arable land,"Artificial, non-agricultural vegetated areas",Forests,Heterogeneous agricultural areas,"Industrial, commercial and transport units",Inland waters,"Mine, dump and construction sites",Pastures,Scrub and/or herbaceous vegetation associations,Urban fabric
61_41,59.47061908638941,0.0,0.0,0.0,40.52938091361059,0.0,0.0,0.0,0.0,0.0
61_42,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61_43,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61_44,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61_45,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0085120899421165,0.0,93.99148791005788
61_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
61_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
61_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
61_9,0.06276830950081964,0.1817518451288214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.75547984537036
62_10,0.0,46.66458471687555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.335415283124455
62_11,0.0,85.03095653155526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.969043468444745
62_12,0.0,13.984539980816377,0.0,0.0,0.0,0.0,0.0,25.518387750494774,0.0,60.497072268688854
62_13,0.0,0.0,2.53486436068553,0.0,0.0,0.0,0.0,88.24255178959027,0.0,9.222583849724208
62_14,0.0,0.0,76.98977208456841,0.0,0.0,0.0,0.0,23.01022791543158,0.0,0.0
62_15,0.0,0.0,9.519024568510975,0.0,0.0,0.0,0.0,90.48097543148903,0.0,0.0
62_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
62_17,0.4922295698454827,0.0,0.0,0.0,0.0,0.0,0.0,99.50777043015452,0.0,0.0
62_18,7.3099116827288935,0.0,0.0,0.0,0.0,0.0,0.0,92.6900883172711,0.0,0.0
62_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
62_2,23.59880392296647,0.0,0.0,0.0,0.0,0.0,0.0,76.40119607703353,0.0,0.0
62_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2232479603808,0.0,5.776752039619196
62_21,0.0,0.0,0.0,0.0,0.04230247730284821,0.0,0.0,99.95769752269716,0.0,0.0
62_22,0.0,0.0,0.0,0.0,88.32622871919091,0.0,0.0,11.673771280809083,0.0,0.0
62_23,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
62_24,0.0,0.0,0.0,0.0,99.44032666445325,0.0,0.0,0.0,0.0,0.5596733355467531
62_25,0.0,0.0,0.0,0.0,40.961484949436205,0.0,0.0,0.0,0.0,59.0385150505638
62_26,0.0,0.0,0.0,0.0,0.28738334018240813,0.0,0.0,0.0,0.0,99.71261665981758
62_27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.22442688597717,0.0,56.77557311402285
62_28,0.0,28.647121061873875,0.0,0.0,0.0,0.0,0.0,0.10465549778224735,0.0,71.24822344034388
62_29,0.0,2.4283292500767244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.57167074992327
62_3,39.57478881518083,0.0,0.0,0.0,0.0,0.0,0.0,60.42521118481916,0.0,0.0
62_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
62_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
62_32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
62_33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
62_34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
62_35,0.0,0.0,0.0,0.0,14.52948262735288,0.0,0.0,0.0,0.0,85.47051737264711
62_36,29.760443118180756,0.0,0.0,0.0,57.118817113800226,0.0,0.0,0.0,0.0,13.120739768019018
62_37,57.789695296494145,0.0,0.0,0.0,0.0,0.0,0.0,12.382076041947833,0.0,29.828228661558015
62_38,0.0,0.0,0.0,0.0,49.922748480466055,0.0,0.0,0.0,0.0,50.07725151953395
62_39,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
62_4,13.07009319904905,0.0,0.0,0.0,0.0,0.0,0.0,75.6371553466775,0.0,11.292751454273454
62_41,82.04655920851808,0.0,0.0,0.0,17.95344079148192,0.0,0.0,0.0,0.0,0.0
62_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.711209487808315,0.0,89.28879051219167
62_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
62_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
62_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
62_9,0.0,0.3770463366805788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.62295366331942
63_10,0.0,1.561142541833301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.4388574581667
63_11,0.0,4.982073402879265,0.0,0.0,0.0,0.0,0.0,2.4861296222549396,0.0,92.53179697486578
63_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.94700818145726,0.0,16.052991818542743
63_13,13.529423876845115,0.0,0.0,0.0,0.0,0.0,0.0,86.47057612315488,0.0,0.0
63_14,41.57862196808721,0.0,34.21700910219645,0.0,0.0,0.0,0.0,24.204368929716345,0.0,0.0
63_15,29.875735167385137,0.0,11.546575443501357,0.0,0.0,0.0,0.0,58.57768938911351,0.0,0.0
63_16,14.125194407831948,0.0,0.0,0.0,0.0,0.0,0.0,46.79012354324256,0.0,39.084682048925494
63_17,76.9610761172441,0.0,0.0,0.0,0.0,0.0,0.0,8.832609799025743,0.0,14.206314083730156
63_18,90.04539962158648,0.0,0.0,0.0,0.0,0.0,0.0,9.95460037841351,0.0,0.0
63_2,9.229085927147619,0.0,0.0,0.0,0.0,0.0,0.0,90.77091407285239,0.0,0.0
63_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
63_21,0.0,0.0,0.0,0.0,9.61001317841913,0.0,0.0,90.38998682158088,0.0,0.0
63_22,0.0,0.0,0.0,0.0,95.94252887531661,0.0,0.0,4.057471124683383,0.0,0.0
63_23,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
63_24,0.0,0.0,0.0,0.0,99.93553808576026,0.0,0.0,0.0,0.0,0.06446191423973968
63_25,0.0,0.0,0.0,0.0,28.811775098915984,0.0,0.0,22.80814194782096,0.0,48.38008295326306
63_26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.2026029695817,0.0,25.797397030418296
63_27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.800849277535455,0.0,64.19915072246455
63_28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
63_29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
63_3,0.00014253671836828447,0.0,0.0,0.0,0.0,0.0,0.0,99.99985746328164,0.0,0.0
63_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
63_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
63_32,0.0,0.0,0.0,0.0,0.8735070433634967,0.0,0.0,0.0,0.0,99.1264929566365
63_33,2.4973971111233824,0.0,0.0,0.0,26.359050498498753,0.0,0.0,0.0,0.0,71.14355239037786
63_34,6.058326643118824,0.0,0.0,0.0,33.66130411215448,0.0,0.0,24.89374627574531,0.0,35.386622968981385
63_35,9.460482534786548,0.0,0.0,0.0,41.79576809999246,0.0,0.0,44.293767806274715,0.0,4.449981558946274
63_36,93.91367153461574,0.0,0.0,0.0,3.4580665529403967,0.0,0.0,0.0,0.0,2.628261912443849
63_39,0.0,0.0,0.0,0.0,99.95621289062977,0.0,0.0,0.0,0.0,0.04378710937023237
63_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.58678735047191,0.0,51.413212649528084
63_40,25.71790498517144,0.0,0.0,0.0,65.63884411364351,0.0,0.0,0.0,0.0,8.643250901185045
63_41,38.19733662730597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.80266337269402
63_5,3.976764244008136,0.0,0.0,0.0,0.0,0.0,0.0,44.58349854443336,0.0,51.4397372115585
63_6,35.939115096183514,0.0,0.0,0.0,0.0,0.0,0.0,30.399872983444865,0.0,33.66101192037163
63_7,51.18435853140304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.81564146859696
63_8,25.531176047950645,0.0,0.0,0.0,0.0,0.0,0.0,6.4770817105756775,0.0,67.99174224147369
63_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
64_10,13.960176978032354,0.0,0.0,0.0,0.0,0.0,0.0,17.705303993818102,0.0,68.33451902814954
64_11,30.62747705712063,0.0,0.0,0.0,0.0,0.0,0.0,58.9842403198551,0.0,10.388282623024276
64_12,68.21077943100566,0.0,0.0,0.0,0.0,0.0,0.0,31.789220568994338,0.0,0.0
64_13,89.60099761983439,0.0,0.0,0.0,0.0,0.0,0.0,10.399002380165605,0.0,0.0
64_14,85.97095109003635,0.0,0.0,0.0,0.0,0.0,0.0,14.029048909963638,0.0,0.0
64_15,68.8126310086708,0.0,0.0,0.0,0.0,0.0,0.0,31.187368991329205,0.0,0.0
64_16,63.428681216573736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.57131878342626
64_17,77.775282157633,0.0,0.0,0.0,0.0,0.0,0.0,11.806284170361453,0.0,10.41843367200556
64_18,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64_19,20.563372777389542,0.0,0.0,0.0,0.0,0.0,0.0,79.43662722261045,0.0,0.0
64_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
64_21,0.16356174278755342,0.0,0.0,0.0,24.182853202197524,0.0,0.0,75.65358505501493,0.0,0.0
64_22,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
64_23,0.0,0.0,0.0,0.0,99.99999999999999,0.0,0.0,0.0,0.0,0.0
64_24,0.0,0.0,0.0,0.0,99.99999999999999,0.0,0.0,0.0,0.0,0.0
64_25,0.0,0.0,0.0,0.0,69.30316537983256,0.0,0.0,30.696834620167422,0.0,0.0
64_26,28.834884681088024,0.0,0.0,0.0,0.0,0.0,0.0,71.16511531891197,0.0,0.0
64_27,14.160563933330216,0.0,0.0,0.0,0.0,0.0,0.0,2.103883027603008,0.0,83.73555303906677
64_28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
64_29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
64_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
64_31,8.991871998748925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.00812800125108
64_32,48.10483735194654,0.0,0.0,0.0,34.99375658113969,0.0,0.0,0.0,0.0,16.90140606691377
64_33,76.86533151638808,0.0,0.0,0.0,12.728750621664,0.0,0.0,10.405917861947922,0.0,0.0
64_34,76.54606363676163,0.0,0.0,0.0,0.0,0.0,0.0,23.453936363238377,0.0,0.0
64_39,0.0,0.0,0.0,0.0,99.99999999999999,0.0,0.0,0.0,0.0,0.0
64_41,22.085006714185074,0.0,0.0,0.0,26.306626593730503,0.0,0.0,0.0,0.0,51.60836669208442
64_6,54.81823185465132,0.0,0.0,0.0,0.0,0.0,0.0,45.18176814534868,0.0,0.0
64_7,93.62425895596033,0.0,0.0,0.0,0.0,0.0,0.0,6.37574104403968,0.0,0.0
64_8,7.792502218215709,0.0,0.0,0.0,0.0,0.0,0.0,77.94709540579889,0.0,14.260402375985384
64_9,2.0941693701245634,0.0,0.0,0.0,0.0,0.0,0.0,2.1618767646128396,0.0,95.74395386526258
65_10,30.754545808231693,0.0,0.0,0.0,0.0,0.0,0.0,69.24545419176833,0.0,0.0
65_11,68.7413489207645,0.0,0.0,0.0,0.0,0.0,0.0,31.2586510792355,0.0,0.0
65_14,56.136062051821014,0.0,0.0,0.0,0.0,0.0,0.0,43.86393794817898,0.0,0.0
65_15,50.12511443977773,0.0,0.0,0.0,0.0,0.0,0.0,49.87488556022227,0.0,0.0
65_16,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65_17,34.416486425375595,0.0,0.0,0.0,0.0,0.0,0.0,65.58351357462439,0.0,0.0
65_19,38.295117315669216,0.0,0.0,0.0,0.0,0.0,0.0,61.7048826843308,0.0,0.0
65_20,76.00544323886787,0.0,0.0,0.0,0.0,0.0,0.0,23.99455676113212,0.0,0.0
65_21,80.0495857911786,0.0,0.0,0.0,15.380455680351222,0.0,0.0,4.569958528470172,0.0,0.0
65_22,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
65_23,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
65_24,13.951780485848255,0.0,0.0,0.0,86.04821951415175,0.0,0.0,0.0,0.0,0.0
65_25,51.991177825237344,0.0,0.0,0.0,23.5954868647517,0.0,0.0,24.413335310010957,0.0,0.0
65_26,61.83253477921683,0.0,0.0,0.0,14.352945541281613,0.0,0.0,23.81451967950156,0.0,0.0
65_27,42.26166096759042,0.0,0.0,0.0,18.536202005732367,0.0,0.0,0.0,0.0,39.202137026677214
65_28,27.868145553145585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.1318544468544
65_29,7.16182701645018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.83817298354981
65_30,18.718645253483103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.2813547465169
65_31,88.4278697746746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.572130225325399
65_32,64.78803669743975,0.0,0.0,0.0,0.0,0.0,0.0,35.21196330256024,0.0,0.0
65_6,72.12116021566641,0.0,0.0,0.0,0.0,0.0,0.0,27.878839784333582,0.0,0.0
65_7,99.67300908587173,0.0,0.0,0.0,0.0,0.0,0.0,0.3269909141282833,0.0,0.0
65_9,75.44692754246422,0.0,0.0,0.0,0.0,0.0,0.0,7.044579028377019,0.0,17.50849342915874
66_10,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66_12,46.59409967619738,0.0,0.0,0.0,0.0,0.0,0.0,53.40590032380261,0.0,0.0
66_13,23.346125707753426,0.0,0.0,0.0,0.0,0.0,0.0,76.65387429224657,0.0,0.0
66_14,13.996941410371882,0.0,0.0,0.0,0.0,0.0,0.0,86.0030585896281,0.0,0.0
66_15,51.501375487721724,0.0,0.0,0.0,0.0,0.0,0.0,48.49862451227827,0.0,0.0
66_16,98.89318112493166,0.0,0.0,0.0,0.0,0.0,0.0,1.1068188750683308,0.0,0.0
66_17,81.54113661415211,0.0,0.0,0.0,0.0,0.0,0.0,18.45886338584789,0.0,0.0
66_18,99.90515800509368,0.0,0.0,0.0,0.0,0.0,0.0,0.09484199490631166,0.0,0.0
66_19,51.084731165170616,0.0,0.0,0.0,0.0,0.0,0.0,48.915268834829384,0.0,0.0
66_20,98.00639288212592,0.0,0.0,0.0,1.6582925368190786,0.0,0.0,0.3353145810549974,0.0,0.0
66_21,90.93559013481455,0.0,0.0,0.0,9.06440986518546,0.0,0.0,0.0,0.0,0.0
66_22,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
66_23,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
66_24,7.421526927238016,0.0,0.0,0.0,92.57847307276198,0.0,0.0,0.0,0.0,0.0
66_25,5.414948705628878,0.0,0.0,0.0,94.58505129437113,0.0,0.0,0.0,0.0,0.0
66_26,10.12614089794043,0.0,0.0,0.0,89.87385910205955,0.0,0.0,0.0,0.0,0.0
66_27,7.916314210385646,0.0,0.0,0.0,92.08368578961435,0.0,0.0,0.0,0.0,0.0
66_28,88.9031716082399,0.0,0.0,0.0,11.096828391760095,0.0,0.0,0.0,0.0,0.0
66_29,51.079183902506905,0.0,0.0,0.0,32.640653599601485,0.0,0.0,0.0,0.0,16.280162497891617
66_30,82.31378214606309,0.0,0.0,0.0,15.032553194768072,0.0,0.0,0.0,0.0,2.6536646591688475
66_5,2.5600066488950324,0.0,0.0,0.0,0.0,0.0,0.0,97.43999335110497,0.0,0.0
66_6,61.927723086735384,0.0,0.0,0.0,0.0,0.0,0.0,38.07227691326461,0.0,0.0
66_7,21.10339157992856,0.0,0.0,0.0,0.0,0.0,0.0,78.89660842007143,0.0,0.0
66_9,98.66725718202726,0.0,0.0,0.0,0.0,0.0,0.0,1.3327428179727376,0.0,0.0
67_12,45.00971329316297,0.0,0.0,0.0,0.0,0.0,0.0,54.99028670683703,0.0,0.0
67_13,87.90019059355303,0.0,0.0,0.0,0.0,0.0,0.0,12.099809406446973,0.0,0.0
67_14,92.04580981795746,0.0,0.0,0.0,0.0,0.0,0.0,7.954190182042536,0.0,0.0
67_15,48.22306905991912,0.0,0.0,0.0,0.0,0.0,0.0,51.77693094008089,0.0,0.0
67_17,50.626701347446556,49.373298652553444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67_18,47.4068134363564,52.59318656364361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67_19,99.73244504427778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26755495572221516
67_20,87.2755601839846,0.0,0.0,0.0,8.695111338695408,0.0,0.0,0.0,0.0,4.02932847731999
67_21,34.89154823437678,0.0,0.0,0.0,65.10845176562322,0.0,0.0,0.0,0.0,0.0
67_22,0.0,0.0,0.0,0.0,96.41965597611481,0.0,0.0,3.580344023885214,0.0,0.0
67_23,0.0,0.0,0.0,0.0,95.03492155932668,0.0,0.0,4.965078440673314,0.0,0.0
67_24,4.782304773154588,0.0,0.0,0.0,77.61148157354282,0.0,0.0,17.6062136533026,0.0,0.0
67_25,56.66702049392025,0.0,0.0,0.0,43.33297950607975,0.0,0.0,0.0,0.0,0.0
67_26,82.51121749954648,0.0,0.0,0.0,17.48878250045353,0.0,0.0,0.0,0.0,0.0
67_27,89.42320665659241,0.0,0.0,0.0,10.5767933434076,0.0,0.0,0.0,0.0,0.0
67_28,70.63831572007325,0.0,0.0,0.0,29.36168427992675,0.0,0.0,0.0,0.0,0.0
67_29,1.197740667249711,0.0,0.0,0.0,92.9185275990274,0.0,0.0,5.883731733722887,0.0,0.0
67_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
67_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
67_7,2.721749536666643,0.0,0.0,0.0,0.0,0.0,0.0,97.27825046333335,0.0,0.0
67_8,70.26272189337587,0.0,0.0,0.0,0.0,0.0,0.0,29.737278106624128,0.0,0.0
68_12,86.80196666617537,0.0,0.0,0.0,0.0,0.0,0.0,13.198033333824629,0.0,0.0
68_15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_16,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68_17,30.321644946322955,37.77088407059056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.907470983086483
68_18,15.157944219398956,58.46932254370479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.372733236896256
68_19,58.78353802094989,0.22828002419979349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.98818195485032
68_2,71.19990859551423,0.0,0.0,0.0,0.0,0.0,0.0,28.800091404485773,0.0,0.0
68_20,50.575326261095036,0.0,0.0,0.0,0.0,0.0,11.081937965717513,0.0,0.0,38.34273577318746
68_21,66.05640230736476,0.0,0.0,0.0,14.177679530647874,0.0,19.76591816198737,0.0,0.0,0.0
68_22,2.312557230058072,0.0,0.0,0.0,52.2378255924809,0.0,1.1933532414263799,44.25626393603467,0.0,0.0
68_23,19.901767597132704,0.0,0.0,0.0,2.400351814961338,0.0,3.8773839752833843,73.82049661262258,0.0,0.0
68_24,69.66929195083266,0.0,0.0,0.0,0.0,0.0,1.5198339992672691,28.81087404990007,0.0,0.0
68_3,1.0509839157903311,0.0,0.0,0.0,0.0,0.0,0.0,98.94901608420966,0.0,0.0
68_4,71.7027472644105,0.0,0.0,0.0,0.0,0.0,0.0,28.29725273558949,0.0,0.0
68_8,99.68026789476569,0.0,0.0,0.0,0.0,0.0,0.0,0.3197321052342993,0.0,0.0
69_1,79.66877943068181,0.0,0.0,0.0,0.0,0.0,0.0,20.331220569318166,0.0,0.0
69_10,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69_11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69_12,49.46387742438483,0.0,0.0,0.0,0.0,0.0,0.0,50.536122575615174,0.0,0.0
69_15,74.47894432825335,25.521055671746662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69_16,87.55545052399619,2.262753275152223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.181796200851597
69_17,45.148829539845295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.851170460154705
69_18,18.79266736271922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.20733263728079
69_19,67.78573508992004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.21426491007996
69_2,68.81561930549276,0.0,0.0,0.0,0.0,0.0,0.0,31.184380694507237,0.0,0.0
69_20,90.53632943907168,0.0,0.0,0.0,0.0,0.0,9.463670560928312,0.0,0.0,0.0
69_21,72.97347664646678,0.0,0.0,0.0,0.0,0.0,27.026523353533214,0.0,0.0,0.0
69_22,21.70508592527117,0.0,0.0,0.0,0.7649165307499443,0.0,65.11880151991606,12.411196024062836,0.0,0.0
69_23,40.17695413763138,0.0,0.0,0.0,0.0,0.0,46.482148506901446,13.340897355467169,0.0,0.0
69_24,97.6332239031716,0.0,0.0,0.0,0.0,0.0,2.3667760968284095,0.0,0.0,0.0
69_3,0.2489197388294575,0.0,0.0,0.0,0.0,0.0,0.0,99.75108026117053,0.0,0.0
69_7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69_8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69_9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_18,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_19,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_20,95.93885638714713,3.8090000205687877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2521435922840933
6_21,7.488508412317127,11.264141019548731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.24735056813415
6_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6_25,0.0,0.0,0.0,0.0,12.155148104633176,0.0,0.0,0.0,0.0,87.84485189536682
6_26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6_27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6_28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6_29,0.0,21.669126791127837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.33087320887215
6_30,0.0,7.511487674291967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.48851232570803
6_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6_32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6_33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6_34,0.0,0.0,0.0,0.0,5.335649096398449,0.0,0.0,0.0,0.0,94.66435090360154
6_35,0.0,0.0,0.0,0.0,53.49072225514925,0.0,0.0,0.0,0.0,46.50927774485075
6_36,0.8138529906217434,0.0,0.0,0.0,92.00923806092393,0.0,0.0,0.0,0.0,7.176908948454322
6_37,63.49977637578383,0.0,0.0,0.0,36.50022362421617,0.0,0.0,0.0,0.0,0.0
6_45,17.117108567987277,1.0453101842668904,0.0,0.0,0.0,0.0,0.0,81.83758124774583,0.0,0.0
6_46,25.849788573964037,0.0,0.0,0.0,0.0,0.0,0.0,18.1885767817164,0.0,55.96163464431957
6_47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6_48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6_49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6_51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6_52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6_53,0.0,4.0914078493156865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9085921506843
6_54,0.0,64.5169730505805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4830269494195
6_55,0.0,8.38838724755966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.61161275244034
6_56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6_57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6_58,0.0,3.6233520156152763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.37664798438472
6_59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6_60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.525455025638703,0.0,77.4745449743613
6_61,29.233441854203416,21.92218994981388,0.0,0.0,0.0,0.0,0.0,5.623937534147223,0.0,43.22043066183548
70_12,11.28793659230803,0.0,0.0,0.0,0.0,0.0,0.0,88.71206340769197,0.0,0.0
70_14,0.0,80.14014192078646,0.0,0.0,0.0,0.0,0.0,19.85985807921355,0.0,0.0
70_16,75.78875778784023,3.6813100967607335,0.0,0.0,0.0,0.0,0.0,20.529932115399042,0.0,0.0
70_19,62.92708068101107,0.0,0.0,0.0,0.0,0.0,0.0,14.347569128206402,0.0,22.72535019078252
70_2,73.3135625358085,0.0,0.0,0.0,0.0,0.0,0.0,26.686437464191492,0.0,0.0
70_20,79.69781051086868,0.0,0.0,0.0,0.0,0.0,0.0,20.30218948913132,0.0,0.0
70_21,73.92067560447981,0.0,0.0,0.0,0.0,0.0,0.0,26.079324395520164,0.0,0.0
70_22,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_23,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71_10,49.74287929405898,0.0,0.0,0.0,0.0,0.0,0.0,50.25712070594103,0.0,0.0
71_11,14.753691121432617,0.0,0.0,0.0,0.0,0.0,0.0,85.24630887856736,0.0,0.0
71_12,0.1659188401822224,0.0,0.0,0.0,0.0,0.0,0.0,99.83408115981777,0.0,0.0
71_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
71_14,0.0,7.251948692314684,0.0,0.0,0.0,0.0,0.0,92.74805130768532,0.0,0.0
