grid_id,median,percentile_90,"Accommodation, eating and drinking",Attractions,Commercial services,Education and health,Manufacturing and production,Public infrastructure,Retail,Sport and entertainment,Transport,building_count,total_rent,below_14,above_65,IMD,node_count,connectivity,road_length,nearest_station_distance,neighbour_frequency_per_month,station_count
30_15,276.5,548.1,1,0,8,1,2,4,4,0,6,750,196.05904852017932,426.74937736660314,170.0409016466795,52.50584162955659,30,1.6666666666666667,3993.2062140723147,1062.9487287729357,3.2055555555555553,12
30_16,343.5,709.5000000000002,0,0,4,3,0,4,0,1,6,344,122.9331722863243,243.42555880612122,52.88590807414461,43.775013137976224,19,1.7894736842105263,2938.224309765803,1513.889031600401,3.194444444444445,12
30_17,352.0,664.4000000000004,0,1,4,0,0,5,1,1,6,465,166.22105822852612,244.84729414449902,122.82775217135858,46.41811562923806,38,1.4210526315789473,3963.4089764701985,1988.4315426989183,2.85,13
30_18,325.0,524.4000000000002,1,1,8,4,0,3,4,1,12,457,231.06477580825972,311.5000494208009,149.88546535166154,57.20124050114859,33,1.4545454545454546,3116.819816003293,1785.0988768132706,3.8499999999999996,13
30_19,300.0,526.4000000000001,0,0,3,1,0,5,1,0,6,434,169.8287615635375,165.6883840447943,158.3410033566018,44.91874991360182,23,1.608695652173913,2963.793346976091,1297.5276490310332,4.766666666666667,13
30_20,274.0,730.0,0,1,3,0,0,1,0,3,2,208,135.83856938550718,134.85164000515402,91.87871382058053,36.162785998030394,14,1.7857142857142858,1682.975804709098,824.9715146597488,5.583333333333333,15
30_21,257.0,577.8000000000001,1,0,10,0,0,7,5,0,6,404,128.75538659174865,120.55215717078771,105.54140943172492,39.93864156063378,33,1.4545454545454546,3419.683035477685,421.40004746084213,4.622222222222222,15
30_22,301.5,597.7000000000008,0,0,0,1,0,1,0,3,1,16,159.55512284976453,92.50142484074806,61.93330320178187,48.88542623301984,1,2.0,154.0928065533253,417.8253223537319,4.483333333333333,15
30_23,253.5,526.0,0,0,6,0,0,5,1,0,9,549,250.81104875836587,256.5835136295971,152.65826771109747,51.825517781097844,23,1.6956521739130435,3123.081062856854,819.4986272105647,4.461111111111111,15
30_24,258.0,542.4,0,0,2,3,0,7,0,1,9,676,329.8670822552573,449.8426475728245,181.82710209523296,40.38182201224836,28,1.6428571428571428,3549.7037709171855,1291.7344928428597,4.444444444444445,16
30_25,270.5,518.3000000000001,2,1,12,4,1,6,3,2,7,506,245.0014560146629,212.72898567520386,269.36192532421296,34.19433087159735,25,1.64,3508.4889705420337,1779.2071267842875,3.7,17
30_26,391.0,656.0,9,0,30,2,5,6,5,1,5,603,102.18886960169883,218.81655519179105,233.85066998366543,18.003901695053766,28,1.5714285714285714,3735.7118601604,2272.1307180705953,2.605555555555556,17
30_27,401.5,558.0000000000003,0,0,2,0,0,4,0,1,2,225,50.90351352605057,78.34143222051438,63.06128123242887,17.02977117088589,21,1.2857142857142858,2264.4448468265937,2767.594262170667,2.2777777777777777,18
30_28,419.0,703.0000000000007,0,1,1,1,0,2,0,0,6,110,108.8776613556851,96.8254093914379,97.85530090176144,19.659233325716365,7,2.0,1594.448192634649,2361.1543786885263,2.677777777777778,20
30_29,383.5,466.7,0,0,8,2,1,6,0,1,11,667,232.27977679549966,294.3439741597032,248.74339583427684,26.35531805331124,25,1.72,3492.6164645947083,1878.842728915861,3.244444444444444,20
30_30,351.0,530.3,0,3,2,3,0,5,0,1,7,455,221.62494638773813,287.3920551798972,208.4541004932114,36.747555102302734,29,1.6206896551724137,3549.164814235531,1408.9180245848231,4.138888888888889,20
30_31,267.5,549.6,1,0,8,2,0,7,6,0,9,706,298.5821430448225,485.53631922381976,308.50771891695103,40.88481993148622,33,1.696969696969697,3832.284475084686,969.5617566715387,4.377777777777778,19
30_32,285.5,489.0,0,1,0,2,0,4,0,0,7,360,202.26738427192535,269.58536791315015,157.96279131723364,34.12964778695774,17,2.0588235294117645,2151.471429589457,628.530031104322,5.011111111111111,19
30_33,261.0,549.8,0,0,4,1,2,4,0,0,5,956,282.3613941501445,567.1008187281869,302.9769671426702,33.3754555991995,33,1.7272727272727273,4335.058592435978,591.6502345136018,5.238888888888889,20
30_34,276.5,577.5999999999999,2,1,12,3,2,11,4,0,16,474,112.31422816863414,317.3457299180457,108.10882064203491,40.05924763930903,31,1.4838709677419355,3535.827940437729,897.2457857242908,4.694444444444444,19
30_35,326.5,515.2,0,0,7,1,7,4,2,2,3,56,93.74470067079776,119.2025940192903,61.328763943487004,44.94424928615141,5,2.8,2727.397125980781,1326.6687604673596,5.027777777777778,19
30_36,306.5,562.0,1,2,20,0,0,11,2,1,11,628,156.0958438085084,426.1546377953995,228.28436934737832,43.35916886725198,39,1.4615384615384615,3747.6913210597704,1740.170681283879,5.033333333333333,20
30_37,299.0,486.4,4,0,18,13,5,4,9,2,5,522,233.02772638065724,371.3334990726597,135.29958002791952,51.733613494840085,31,1.8064516129032258,4597.021058450024,1309.654152820507,4.938888888888888,19
30_38,307.0,640.9999999999999,0,2,2,2,0,6,0,1,2,102,206.4287208006308,118.33422190807435,76.41068757161833,40.741970956466744,12,1.75,1776.9455604901611,949.8389337145535,4.827777777777777,18
30_39,293.0,698.0,1,2,1,0,1,5,1,1,2,292,143.24606509430004,89.79577752296274,90.16972965879869,32.7059059082576,14,2.0,2622.8964337198645,767.5897341679342,7.172222222222221,18
30_40,267.0,697.0,0,0,0,4,0,2,0,0,2,218,48.645145293259844,92.97054097739905,81.01598075549688,27.808,14,1.4285714285714286,1580.9722771988293,881.0187285182989,5.905555555555555,19
30_41,277.0,629.8000000000002,0,3,1,3,0,3,0,2,2,233,61.05169228250736,56.27114021146835,62.128065230581186,26.59345690320554,23,1.4782608695652173,2432.622810021304,1209.6255618992184,6.872222222222222,17
30_42,283.5,555.1000000000003,2,1,9,0,1,8,1,0,5,593,118.95547879047153,197.83059620181882,233.24403646688287,23.167045991357142,31,1.5483870967741935,3647.090219135861,1627.9416451457957,3.7777777777777786,16
30_43,327.5,612.0,4,0,19,11,1,5,5,1,9,697,152.21233629883724,251.45156295209534,259.68507610467395,33.81461186307195,33,1.606060606060606,4218.2716522541805,2082.593095158053,4.461111111111111,17
30_44,335.0,657.5,15,0,24,8,1,7,14,3,9,498,150.39927215793165,142.79842301716138,179.75627304528467,34.78179968630896,41,1.6097560975609757,3907.950151743045,2554.25018351766,6.294444444444444,16
30_45,440.5,762.6,0,0,4,0,0,4,1,0,7,518,291.6370956067236,376.34137952230014,188.47684240996261,50.08671598848151,32,1.5,3502.5853889464793,2833.398842379943,5.683333333333334,15
30_46,431.0,697.8000000000001,0,0,1,0,1,2,0,0,0,274,122.58592723618318,142.70591332023022,50.215608576796726,31.53705902084095,11,1.9090909090909092,1555.550370938625,2839.040154700176,5.550000000000001,16
30_47,442.0,599.6000000000001,0,0,0,0,0,5,0,0,4,44,117.76684456794393,96.47278081635012,44.70125641964329,32.07083582177897,2,2.0,1190.4228613239272,2931.236769692957,3.622222222222222,16
30_48,419.0,515.2,1,0,7,2,11,6,1,0,11,358,182.11413376885403,214.1405680979973,79.68995120637811,40.72683206314497,17,1.6470588235294117,2617.9237202671243,2679.9479472556927,3.927777777777778,15
30_49,423.0,732.4000000000002,2,1,7,5,0,5,2,2,5,674,271.7312883635866,423.19362690243787,140.79364585246674,40.09472649241403,21,1.5714285714285714,3204.66999668548,2189.091364013846,7.338888888888889,15
30_50,358.0,578.8000000000001,0,0,11,2,0,7,3,3,4,901,472.7684140494826,854.0977539751517,251.65544349185137,45.16734620677124,33,1.606060606060606,4159.140839825708,1703.5612698109803,10.205555555555556,14
30_51,325.0,619.0,22,1,48,15,18,22,61,4,9,637,240.8989986996471,697.4714771176708,207.1810732224697,52.48806869012386,52,1.5769230769230769,5084.116413972794,1229.683292559511,12.588888888888889,13
30_52,294.0,567.5,30,5,85,17,8,20,74,13,32,197,60.777041208004476,195.95477847548997,28.36386424439992,58.58814119970636,30,1.8,3926.1826259624854,788.7464738431481,13.26111111111111,12
30_53,248.0,552.0,46,2,105,19,13,35,71,6,36,127,322.7845132098011,77.96666564948544,18.81022089475612,57.8436696169774,45,1.8,4502.845447922282,481.78937306669604,11.988888888888889,11
30_54,227.0,599.2,13,1,62,14,23,16,20,2,7,229,286.4351537870312,216.65081908985462,76.97349921632636,54.11043594742394,25,2.04,3594.1002629611844,584.9111043568929,11.083333333333334,11
30_55,289.5,813.9,1,2,8,3,2,5,2,1,12,419,256.9700749293839,444.7939073132634,104.02794948206935,47.615085724312124,34,1.5588235294117647,3253.5658501684165,975.7668778965599,8.56111111111111,10
30_56,313.0,817.5,0,1,2,0,1,3,0,0,10,645,288.1745418553433,523.2098724108092,186.3214872118047,44.86480789144639,32,1.65625,4121.796236631479,1436.008704708993,7.85,9
30_57,324.0,763.8000000000001,0,0,2,2,0,5,1,0,7,603,173.7113088346244,352.8267237000802,228.1662467062457,53.048086563800915,22,1.5454545454545454,3346.066333060141,1751.4065775827153,8.783333333333333,9
30_58,306.5,839.5,3,1,6,5,0,4,1,0,7,607,192.9232482904301,545.1280288147461,175.37943993371132,57.88975834408312,24,1.9166666666666667,3755.380013325917,1506.792951934671,10.122222222222222,9
30_59,355.0,880.2000000000002,0,1,8,0,0,3,4,0,8,508,155.47894406221255,516.3940375064681,114.2519346185798,65.11547716484003,44,1.6818181818181819,4562.445496592081,1404.7864606409046,8.844444444444445,8
30_60,355.0,777.5,0,0,4,1,1,4,0,0,6,475,233.38311014278366,255.02061406252403,150.0130846094743,64.18897875697188,31,1.5483870967741935,3902.1642090213804,1475.2711615157398,7.272222222222222,7
30_61,394.0,947.0,2,0,0,0,0,2,0,0,6,77,132.6906924736122,78.14463131780754,91.16938126674881,46.538935250572315,10,1.6,1556.0479298887146,1696.8868553913665,4.144444444444445,7
30_62,317.0,797.3000000000001,0,0,5,1,0,4,0,0,6,271,63.78797243379972,134.05110325270883,148.95926429082618,18.87274432380399,15,1.6666666666666667,2334.7729454119717,2020.5011754512789,2.683333333333333,7
30_63,367.0,946.4000000000002,0,0,1,0,1,0,0,0,2,83,19.960768262207292,28.136266960945303,30.591694650310977,14.842747617071,8,1.5,444.8108001646763,2405.291042680698,2.338888888888889,6
30_64,407.0,915.4,0,0,0,1,0,0,0,0,1,17,19.826104646824437,17.78694608404766,23.212183674685846,14.791,2,1.0,126.7442199777416,2826.380193816819,1.2611111111111113,6
30_65,496.5,864.8000000000001,0,0,0,0,0,0,0,0,0,0,10.918812150313027,10.293670125644459,11.888214089263217,14.826099508478183,0,1.6812650644024218,307.9306892438614,3269.7744570535747,0.811111111111111,5
30_8,586.0,604.4,0,0,2,0,1,4,1,1,2,51,9.938022609064035,91.54106657421856,26.839159152617583,8.15431956384429,6,1.8333333333333333,1284.7419974075465,2644.9688088898138,0.5222222222222221,6
30_9,322.0,432.59999999999997,0,1,3,0,0,2,1,0,6,446,59.3912482191022,286.4483219454577,148.75049916797718,35.20018836508696,33,1.3636363636363635,2880.946420400454,2158.207589644703,1.561111111111111,6
31_10,289.0,494.2000000000003,0,1,8,5,0,7,5,0,10,690,219.2418906463053,256.47579545614633,243.5458061760643,30.112580425944255,28,1.6071428571428572,3651.9502373239397,1588.6661071477542,2.8388888888888886,7
31_11,274.0,427.8000000000003,0,0,6,1,0,5,1,0,6,498,307.3196514332444,309.74905573185896,244.18333154120984,52.433777504037536,44,1.4545454545454546,3816.9029122949446,1088.9719922936495,3.6166666666666663,9
31_12,252.0,462.0,0,1,6,1,3,5,2,1,4,452,193.43425893346756,231.21554933113106,238.3259213819297,31.15651333136303,35,1.5714285714285714,3540.7146258118164,589.7965751002629,4.166666666666667,9
31_13,191.0,351.6,6,1,23,3,3,8,8,2,6,516,166.72517737926458,180.61478970619527,247.02939814565113,21.882053013796995,33,1.4242424242424243,3340.7379075672206,99.29753269845128,3.8444444444444446,11
31_14,194.0,481.0000000000006,10,1,15,10,2,8,9,5,10,527,150.68616070176068,242.81405820681823,211.38416002077307,26.330464683634403,35,1.542857142857143,3623.753265866303,414.56000771902734,4.805555555555555,12
31_15,243.0,425.90000000000003,5,0,12,3,1,7,7,0,6,578,230.44548052182884,270.832316349659,163.4415354176545,32.6935883463317,27,1.6296296296296295,3214.5812787776717,913.1593508254734,4.883333333333333,12
31_16,329.0,652.3999999999999,1,1,1,0,0,3,0,1,6,326,198.88937421188868,182.46224977411458,145.8417437809697,34.92772170337698,23,1.4782608695652173,2776.298257779781,1412.7490930805795,4.916666666666667,13
31_17,335.5,683.7,0,0,6,3,0,4,4,0,2,455,199.1099039429347,153.318520235805,215.66918263283063,33.835893206913994,35,1.5714285714285714,4301.249655393192,1912.5532672320528,3.788888888888889,13
31_18,317.0,592.6000000000001,0,1,3,3,0,5,0,1,8,305,263.23457129917176,219.81687375238147,186.11352448775384,45.0815268699265,28,1.5714285714285714,2863.2803968687263,1760.5618421401732,4.800000000000001,13
31_19,259.0,435.6,0,2,4,0,1,8,0,2,8,580,235.8311397338162,336.20953215829735,181.99639390949295,47.53448500688067,35,1.6,3498.4465464294353,1263.5576757710746,5.477777777777778,14
31_20,250.0,501.99999999999983,0,0,9,2,0,3,3,2,8,510,232.6127145217059,258.5476193075172,272.6398615507354,44.224461047812525,40,1.525,3520.1058128551344,770.4401339494199,6.1499999999999995,15
31_21,229.0,581.6,3,0,11,4,0,7,4,1,14,456,219.03729448055674,279.1834998929516,147.03230536694286,59.27615048239448,35,1.542857142857143,3644.874368977111,300.96179159488,4.966666666666667,16
31_22,209.5,576.0000000000002,0,0,3,1,0,4,0,0,5,313,150.67328714459097,109.38666870447376,131.41894913087305,42.04992274732129,28,1.3214285714285714,2645.012039369026,295.93580384941595,4.161111111111111,16
31_23,252.0,558.8,0,3,5,2,0,3,2,0,7,396,444.64309312374525,547.1317272128804,138.40909436061665,48.107313126595365,23,1.391304347826087,2731.1067434618767,764.577007239951,3.694444444444444,16
31_24,288.0,555.4000000000001,0,0,5,4,0,7,1,0,8,644,481.9477319853407,575.4548075139141,210.43629926418853,42.31137009958264,37,1.4054054054054055,3527.7769486790285,1257.6080470480458,3.983333333333334,17
31_25,303.5,498.5,1,3,19,3,1,3,7,1,4,433,170.27068578799046,198.31960684275583,227.95702842810442,21.383820900162284,41,1.5609756097560976,3947.6914338779534,1754.5877008573837,3.594444444444445,17
31_26,365.0,464.59999999999997,1,0,1,1,0,5,0,0,0,384,91.87117636528214,144.55914233107478,240.55949809364822,14.738451171146863,34,1.411764705882353,3338.9676112512025,2252.9043477253977,2.6833333333333336,17
31_27,398.0,617.4,2,2,2,0,1,5,0,1,6,286,61.3431569835178,122.18478173544322,135.60979156356552,16.60411133304139,20,1.8,2634.102877681815,2751.831753577969,2.8777777777777778,20
31_28,405.0,645.0,1,0,9,4,1,2,1,0,6,1142,254.05314858140372,372.8939324851684,244.17639502005946,17.95993579708203,20,1.85,3756.3070441879613,2295.6589467950157,3.7944444444444447,20
31_29,361.5,508.2,10,1,26,7,0,8,12,2,6,1073,424.3721788745385,496.2533681974656,206.32175361546297,22.837840933372025,28,1.7142857142857142,3997.7282350787114,1795.8424207039993,4.338888888888889,21
31_30,336.0,543.4,0,1,6,5,3,6,1,0,9,475,293.4725661470516,294.6708952574584,166.67597652146935,41.10246361927959,38,1.6578947368421053,3855.3767773097657,1296.1674274568081,5.377777777777777,21
31_31,285.5,541.2,0,1,7,4,1,7,0,0,8,776,402.4276005375644,519.4709828573117,246.05092453951053,41.87936581772387,33,1.696969696969697,4170.374457168415,796.900244698168,6.244444444444444,21
31_32,217.5,472.2,2,1,3,3,1,9,0,2,4,589,477.87302657997975,375.17407756272024,246.173458018496,49.78848649832021,34,1.8529411764705883,4015.1374390997826,300.0833217624732,6.611111111111112,20
31_33,229.5,416.40000000000003,10,2,28,9,5,11,25,2,16,708,452.22641698903254,499.94314191484114,305.2333034151063,40.34439418251096,25,1.8,3888.58144661521,212.24985276791125,6.294444444444445,20
31_34,324.0,525.4000000000001,1,1,7,2,4,6,1,1,7,160,148.1050915356892,150.43340459534238,53.48551109664674,38.834376256121445,12,2.1666666666666665,2303.341202343142,707.1421356417676,5.372222222222223,20
31_35,341.0,596.0,0,0,4,0,10,2,1,0,9,27,76.09365948592088,88.377929170538,31.458216337900268,40.394431165459245,20,1.7,2526.7698269401285,1206.2545336702367,4.905555555555556,20
31_36,298.0,511.9000000000001,1,0,14,1,10,8,5,2,6,66,79.03346168007334,75.51622027331113,50.70145204239035,39.16513907819732,32,1.71875,4092.511246691897,1705.8868661197905,3.816666666666667,20
31_37,309.0,603.2,1,0,2,2,2,4,1,0,2,308,78.64326371187515,89.042283488604,111.56926318074673,34.050861885316586,32,1.5625,4331.316262976068,1652.3298702135721,3.0500000000000003,20
31_38,351.5,719.4000000000001,0,2,0,0,0,1,0,1,8,61,69.45155594370082,52.140621931579126,52.91050680517261,29.08741029,20,1.65,1484.6009164954437,1384.6277478080526,2.1999999999999997,20
31_39,368.0,599.0,0,1,0,0,0,0,0,0,1,7,64.08078200860065,27.273255668589513,21.93653026367395,28.736994642378352,10,1.9,1817.3632655476783,1266.5678031593886,2.4777777777777774,19
31_40,569.0,1054.0,0,0,0,0,0,0,0,0,2,0,48.645145293259844,31.97161421407541,22.075638385909212,27.808,0,0.0,0.0,1338.3549603898064,2.5111111111111106,20
31_41,299.0,577.2,0,0,0,0,0,0,0,0,10,0,48.7725595184166,31.87275673377466,23.340028393608076,27.585497429742183,0,1.6812650644024218,445.3216580627483,1574.2280647987445,2.444444444444444,19
31_42,360.5,566.5,0,0,2,0,1,1,0,0,2,182,43.22588849022024,40.253337185911235,57.01533850922045,23.184714353421008,20,1.75,1852.5034820127282,1914.4696393518493,1.8833333333333333,17
31_43,349.0,603.4,1,0,2,0,0,5,1,0,2,680,136.3174284298861,238.14252733922828,218.9164637469897,29.35745937146008,40,1.45,4203.990078598753,2313.4809270880105,2.8888888888888893,18
31_44,385.5,653.5,6,1,8,2,0,9,2,1,4,330,352.83759535172817,342.9926300740957,213.98846642716796,41.98746167026373,32,1.28125,3116.228092159282,2745.7592756831395,4.433333333333333,16
31_45,405.5,716.9000000000001,0,1,3,0,1,8,0,0,13,539,164.28850768299571,192.41963407712154,215.60472457473952,25.777000778399692,27,1.4074074074074074,2978.6804794367304,3197.842084906633,4.661111111111111,16
31_46,471.0,800.8000000000004,0,0,2,0,0,2,0,0,9,118,100.6133777681241,123.96172661550385,52.89436373868409,21.56365285864947,20,1.6,4075.029269940001,3336.937068630453,4.483333333333333,15
31_47,404.0,584.4,0,1,12,0,0,5,3,0,5,480,87.99958432366927,214.17187508018907,185.05617712927153,25.403638544928445,34,1.7941176470588236,4496.9033459597895,3283.766282791758,3.0444444444444443,16
31_48,440.0,595.0,3,0,10,3,0,4,3,3,8,601,134.96468873562287,345.34759082223184,228.0634366481024,31.741163518283376,16,1.75,2911.961810702603,2809.469878820558,3.522222222222222,14
31_49,407.0,540.0,4,0,7,4,0,4,4,1,4,462,130.18578987943988,307.60784439435895,126.3419749609474,29.03543074216782,12,1.6666666666666667,2389.7636627841716,2345.8731849782503,6.105555555555555,14
31_50,354.0,572.2,0,1,2,8,0,8,2,1,3,585,253.15194885062706,413.9789533114472,195.85176608131752,28.5913583298326,34,1.5588235294117647,3832.5827923776133,1900.821138350476,8.972222222222223,14
31_51,338.0,537.2,1,2,15,5,6,8,2,0,2,566,388.86274455487427,336.8953858451339,261.8665982840104,37.05143622938286,36,1.6944444444444444,4065.3233740146297,1491.0134137558923,12.055555555555555,14
31_52,295.0,560.0,24,11,58,19,23,19,20,2,16,214,399.1998957308633,336.75961689461553,135.95456515596396,48.06371497458642,39,1.7435897435897436,4182.337440044328,1154.6085916881098,12.011111111111113,12
31_53,271.0,610.0000000000007,21,3,71,14,10,16,13,3,18,345,440.6911765831933,197.88071634554933,141.9313476723828,54.29471791349404,55,1.709090909090909,5260.504958390174,971.1441705534766,9.833333333333334,11
31_54,255.5,661.1000000000007,5,4,10,10,11,7,2,2,8,412,272.3701075628313,212.9370170323097,200.45936912519056,43.8609292007956,32,1.65625,3785.717476072783,1026.2168386846904,8.427777777777777,11
