OA11CD,LSOA11CD
E00049382,E01009762
E00049910,E01009866
E00050047,E01009892
E00049649,E01009813
E00050005,E01009880
E00050084,E01009897
E00049550,E01009797
E00049481,E01009786
E00049844,E01009855
E00049665,E01009820
E00050000,E01009885
E00050081,E01009896
E00049630,E01009807
E00049427,E01009767
E00049668,E01009817
E00049734,E01009837
E00049256,E01009739
E00050183,E01009918
E00050157,E01009912
E00049942,E01009871
E00049400,E01009766
E00050102,E01009906
E00050106,E01009907
E00049421,E01009764
E00049282,E01009734
E00049203,E01009728
E00050177,E01009917
E00049271,E01009736
E00050168,E01009911
E00049234,E01009722
E00049996,E01009885
E00049208,E01009730
E00049829,E01009852
E00050066,E01009901
E00049368,E01009759
E00049764,E01009834
E00049429,E01009769
E00049257,E01009733
E00050003,E01009884
E00050082,E01009896
E00049834,E01009845
E00049652,E01009813
E00049843,E01009848
E00049447,E01009774
E00049607,E01009800
E00049686,E01009821
E00050062,E01009899
E00049349,E01009754
E00050108,E01009908
E00049418,E01009765
E00049200,E01009726
E00049281,E01009737
E00049525,E01009789
E00049319,E01009747
E00049398,E01009768
E00049442,E01009774
E00050014,E01009879
E00049330,E01009751
E00049388,E01009758
E00050169,E01009915
E00050024,E01009891
E00049275,E01009734
E00049767,E01009836
E00050026,E01009888
E00049515,E01009787
E00049756,E01009832
E00049749,E01009838
E00049594,E01009806
E00049340,E01009752
E00049267,E01009732
E00049570,E01009791
E00050021,E01009887
E00049612,E01009803
E00049693,E01009814
E00049608,E01009802
E00049689,E01009819
E00049321,E01009748
E00050033,E01009887
E00049445,E01009777
E00049742,E01009837
E00049732,E01009827
E00050115,E01009910
E00049303,E01009740
E00049991,E01009883
E00048227,E01009529
E00048342,E01009544
E00049020,E01009693
E00048207,E01009530
E00049056,E01009690
E00049280,E01009734
E00171366,E01009912
E00049224,E01009730
E00049581,E01009803
E00049500,E01009785
E00049862,E01009854
E00049873,E01009856
E00049457,E01009773
E00049332,E01009751
E00049739,E01009837
E00049291,E01009742
E00049210,E01009731
E00049815,E01009848
E00049603,E01009801
E00049682,E01009815
E00050147,E01009920
E00049894,E01009862
E00050050,E01009889
E00049393,E01009760
E00049379,E01033187
E00049329,E01009748
E00049571,E01009794
E00049209,E01009723
E00049904,E01009865
E00049258,E01009739
E00049867,E01009855
E00049679,E01009821
E00049373,E01009760
E00049721,E01009829
E00049985,E01009883
E00051409,E01010166
E00050065,E01009899
E00049728,E01009823
E00049774,E01009842
E00050156,E01009913
E00050152,E01009913
E00049313,E01009745
E00049255,E01009739
E00049465,E01009772
E00049190,E01009725
E00049381,E01033187
E00049701,E01009825
E00049951,E01009874
E00049936,E01009874
E00049519,E01009788
E00049273,E01009735
E00049300,E01009741
E00049661,E01009819
E00049573,E01009791
E00049848,E01009856
E00049392,E01009758
E00051438,E01010173
E00051141,E01010112
E00051615,E01010209
E00051683,E01010231
E00051737,E01010237
E00051694,E01010231
E00051601,E01010211
E00051680,E01010219
E00051213,E01010128
E00051292,E01010149
E00051569,E01010202
E00051264,E01010139
E00051720,E01010228
E00051154,E01010118
E00051544,E01010198
E00051458,E01010179
E00051224,E01010127
E00051228,E01010138
E00051463,E01010184
E00051514,E01010193
E00051595,E01010214
E00051621,E01010208
E00051722,E01010228
E00051444,E01010176
E00051678,E01010218
E00051456,E01010179
E00051363,E01010161
E00051573,E01010203
E00051429,E01010172
E00051540,E01010198
E00051186,E01010118
E00051467,E01010184
E00051616,E01010209
E00051285,E01010142
E00051361,E01010161
E00051204,E01010130
E00049404,E01009770
E00049485,E01009787
E00049956,E01009874
E00049943,E01009874
E00049361,E01009749
E00049780,E01009840
E00050153,E01009913
E00049320,E01009749
E00049624,E01009809
E00049201,E01009727
E00051282,E01010141
E00049453,E01009777
E00050022,E01009890
E00050055,E01009894
E00049389,E01009759
E00049410,E01009764
E00049491,E01009780
E00049675,E01009816
E00049317,E01009743
E00049396,E01009759
E00049598,E01009799
E00049308,E01009742
E00049717,E01009826
E00049422,E01009766
E00049796,E01009844
E00050170,E01009916
E00049546,E01009797
E00049469,E01009771
E00049740,E01009837
E00049540,E01009796
E00049901,E01009864
E00049555,E01009798
E00049980,E01009882
E00049755,E01009831
E00049568,E01009794
E00049840,E01009847
E00050088,E01009897
E00049866,E01009853
E00050009,E01009879
E00049664,E01009817
E00050123,E01009909
E00049335,E01009748
E00049242,E01009735
E00050043,E01009892
E00049875,E01009856
E00050150,E01009918
E00049998,E01009886
E00049919,E01009869
E00049932,E01009870
E00049444,E01009776
E00050074,E01009895
E00050131,E01009904
E00049934,E01009863
E00049312,E01009745
E00049288,E01009741
E00049323,E01009750
E00050019,E01009890
E00050051,E01009894
E00049417,E01009763
E00049496,E01009779
E00050049,E01009894
E00050124,E01009904
E00049926,E01009867
E00049298,E01009742
E00049359,E01009747
E00165741,E01009581
E00048457,E01009571
E00049045,E01009689
E00049114,E01009700
E00048874,E01009654
E00051142,E01010111
E00048278,E01009536
E00050039,E01009891
E00049219,E01009729
E00049709,E01009830
E00049788,E01009841
E00050174,E01009915
E00049374,E01033187
E00049636,E01009810
E00049254,E01009738
E00049524,E01009782
E00049963,E01009877
E00049641,E01009808
E00049433,E01009765
E00049929,E01009867
E00049522,E01009789
E00049945,E01009871
E00049351,E01009747
E00049959,E01009877
E00049858,E01009859
E00049678,E01009820
E00049233,E01009719
E00049196,E01009720
E00050023,E01009890
E00049708,E01009828
E00049955,E01009875
E00049789,E01009843
E00049827,E01009850
E00049333,E01009751
E00049925,E01009868
E00049461,E01009771
E00049408,E01009763
E00049484,E01009787
E00049489,E01009780
E00050130,E01009903
E00050035,E01009890
E00050125,E01009904
E00049923,E01009867
E00050031,E01009887
E00050018,E01009888
E00049551,E01009796
E00050099,E01009905
E00049957,E01009877
E00050027,E01009888
E00049463,E01009775
E00049378,E01009756
E00049553,E01009797
E00049973,E01009871
E00049294,E01009743
E00049215,E01009731
E00050109,E01009907
E00049362,E01009749
E00049547,E01009796
E00052616,E01010417
E00049264,E01009732
E00049602,E01009800
E00050036,E01009892
E00050120,E01009909
E00049358,E01009746
E00050098,E01009907
E00049194,E01009725
E00049806,E01009851
E00049813,E01009847
E00049887,E01009864
E00049821,E01009851
E00049276,E01009736
E00050139,E01009915
E00049892,E01009862
E00049657,E01009814
E00049825,E01009851
E00049284,E01009744
E00049757,E01009832
E00049909,E01009865
E00050078,E01009896
E00049205,E01009729
E00049326,E01009748
E00049536,E01009783
E00049922,E01009870
E00049988,E01009883
E00049548,E01009793
E00049921,E01009869
E00049237,E01009719
E00049307,E01009742
E00049386,E01009756
E00049907,E01009865
E00049616,E01009808
E00049697,E01009823
E00049986,E01009884
E00049557,E01009794
E00049580,E01009803
E00049501,E01009783
E00049683,E01009822
E00049628,E01009807
E00049535,E01009782
E00049869,E01009855
E00049874,E01009858
E00049197,E01009721
E00049753,E01009831
E00049514,E01009785
E00049595,E01009806
E00050038,E01009893
E00049861,E01009853
E00049903,E01009864
E00049982,E01009881
E00049272,E01009735
E00049969,E01009873
E00050113,E01009909
E00050145,E01009919
E00050172,E01009914
E00050104,E01009907
E00049423,E01009767
E00049424,E01009765
E00049785,E01009840
E00049704,E01009827
E00049855,E01009859
E00049672,E01009816
E00049726,E01009824
E00048498,E01009578
E00052697,E01010440
E00053122,E01010525
E00052960,E01010493
E00049631,E01009807
E00049518,E01009788
E00049599,E01009799
E00049585,E01009805
E00049826,E01009850
E00049503,E01009785
E00049590,E01009804
E00049582,E01009802
E00049261,E01009738
E00049947,E01009872
E00049504,E01009779
E00049402,E01009767
E00049886,E01009870
E00049807,E01009847
E00049302,E01009741
E00049383,E01009757
E00049363,E01009758
E00049369,E01033187
E00050180,E01009914
E00050101,E01009906
E00049750,E01009831
E00050064,E01009900
E00049511,E01009787
E00049530,E01009790
E00049352,E01009754
E00049566,E01009798
E00049239,E01009722
E00049818,E01009850
E00049899,E01009862
E00049266,E01009733
E00050001,E01009884
E00050080,E01009896
E00050006,E01009880
E00050087,E01009898
E00049635,E01009810
E00049968,E01009873
E00049610,E01009800
E00049691,E01009819
E00050063,E01009900
E00049228,E01009722
E00049355,E01009746
E00049456,E01009773
E00049960,E01009876
E00050128,E01009904
E00049983,E01009881
E00050083,E01009898
E00049306,E01009745
E00049387,E01009757
E00049752,E01009831
E00049297,E01009740
E00049216,E01009723
E00049483,E01009784
E00050067,E01009901
E00049413,E01009764
E00049492,E01009781
E00049902,E01009864
E00049971,E01009872
E00049814,E01009848
E00049236,E01009719
E00049895,E01009863
E00049673,E01009815
E00050048,E01009894
E00049419,E01009767
E00049498,E01009781
E00050002,E01009885
E00049569,E01009792
E00049676,E01009820
E00049327,E01009751
E00049879,E01009857
E00050060,E01009901
E00049534,E01009781
E00049537,E01009783
E00049391,E01009758
E00049441,E01009772
E00050013,E01009882
E00049238,E01009725
E00050092,E01009900
E00049438,E01009778
E00049184,E01009720
E00049529,E01009790
E00049637,E01009810
E00049905,E01009865
E00049336,E01009750
E00049948,E01009874
E00049589,E01009806
E00049508,E01009787
E00050171,E01009914
E00049252,E01009739
E00049554,E01009793
E00049577,E01009805
E00049828,E01009846
E00050058,E01009899
E00049521,E01009790
E00049964,E01009878
E00049833,E01009846
E00049583,E01009805
E00049502,E01009784
E00049377,E01009760
E00049877,E01009857
E00049889,E01009868
E00049808,E01009847
E00050105,E01009905
E00050173,E01009914
E00050148,E01009920
E00051296,E01010147
E00049565,E01009798
E00049883,E01009857
E00049802,E01009839
E00050037,E01009891
E00049541,E01009797
E00049324,E01009750
E00050163,E01009911
E00049482,E01009784
E00049403,E01009769
E00049549,E01009793
E00049671,E01009815
E00168162,E01010127
E00049773,E01009835
E00049539,E01009791
E00049375,E01009762
E00049245,E01009737
E00049849,E01009860
E00049981,E01009886
E00049900,E01009864
E00050110,E01009908
E00050061,E01009895
E00049992,E01009886
E00049913,E01009867
E00049836,E01009852
E00050140,E01009920
E00050155,E01009912
E00049824,E01009852
E00049406,E01009764
E00049487,E01009788
E00049819,E01009851
E00049619,E01009812
E00049698,E01009827
E00049898,E01009862
E00049265,E01009732
E00049634,E01009810
E00050076,E01009895
E00049186,E01009729
E00049247,E01009734
E00049556,E01009798
E00049719,E01009826
E00049798,E01009840
E00049645,E01009812
E00049232,E01009720
E00049435,E01009769
E00050164,E01009913
E00050079,E01009895
E00050137,E01009916
E00050143,E01009919
E00049851,E01009859
E00049425,E01009765
E00049439,E01009771
E00050138,E01009918
E00049786,E01009842
E00049446,E01009775
E00048538,E01009598
E00048600,E01009609
E00049169,E01009711
E00051599,E01010216
E00048681,E01009619
E00048324,E01032534
E00049144,E01009708
E00048243,E01009531
E00048905,E01009664
E00048984,E01032532
E00049397,E01033187
E00049523,E01009790
E00049316,E01009745
E00049707,E01009830
E00049579,E01009805
E00171355,E01009721
E00049733,E01009825
E00049999,E01009886
E00050041,E01009893
E00049918,E01009870
E00049532,E01009781
E00049341,E01009752
E00049260,E01009732
E00049299,E01009741
E00049218,E01009721
E00049188,E01009724
E00049474,E01009774
E00050025,E01009893
E00049409,E01009770
E00049488,E01009782
E00049609,E01009801
E00049688,E01009822
E00049974,E01009872
E00049339,E01009752
E00050121,E01009909
E00049759,E01009832
E00050069,E01009902
E00049370,E01009760
E00048608,E01032536
E00048449,E01009570
E00048831,E01009651
E00048689,E01009611
E00048527,E01009588
E00049066,E01009695
E00171363,E01009879
E00049863,E01009854
E00049376,E01009762
E00049220,E01009723
E00049933,E01009861
E00049301,E01009744
E00049380,E01009762
E00049880,E01009858
E00049801,E01009839
E00049466,E01009775
E00050175,E01009917
E00048452,E01009571
E00049016,E01009693
E00172175,E01009642
E00049097,E01009705
E00048963,E01032531
E00048726,E01009626
E00048539,E01009591
E00048603,E01009599
E00048682,E01009620
E00048627,E01009604
E00048584,E01009605
E00048703,E01009630
E00048505,E01009579
E00051169,E01010121
E00051518,E01010194
E00051390,E01010170
E00051724,E01010235
E00051217,E01010131
E00051622,E01010214
E00051311,E01010147
E00051552,E01010199
E00051609,E01010208
E00051225,E01010126
E00051254,E01010137
E00051402,E01010167
E00051547,E01010191
E00051371,E01010157
E00051537,E01010192
E00051205,E01010128
E00051454,E01010175
E00051284,E01010142
E00051730,E01010234
E00049223,E01009731
E00049941,E01009876
E00049199,E01009726
E00049253,E01009733
E00050073,E01009895
E00050054,E01009894
E00049656,E01009819
E00049758,E01009832
E00049618,E01009811
E00049699,E01009828
E00050149,E01009920
E00049868,E01009855
E00050116,E01009910
E00049782,E01009844
E00050178,E01009916
E00049839,E01009845
E00049703,E01009828
E00049638,E01009811
E00049621,E01009809
E00171364,E01009879
E00050107,E01009908
E00049924,E01009869
E00049853,E01009858
E00050086,E01009898
E00050007,E01009880
E00049480,E01009786
E00171368,E01009878
E00049270,E01009735
E00049360,E01009746
E00171362,E01009881
E00050040,E01009891
E00049670,E01009818
E00049633,E01009808
E00049493,E01009781
E00050112,E01009908
E00049283,E01009740
E00049202,E01009727
E00049412,E01009763
E00050165,E01009911
E00049451,E01009777
E00049911,E01009866
E00049990,E01009885
E00049244,E01009734
E00049737,E01009836
E00049592,E01009806
E00049513,E01009786
E00049970,E01009872
E00050042,E01009892
E00052730,E01010442
E00049643,E01009811
E00049648,E01009809
E00049842,E01009848
E00049927,E01009870
E00049285,E01009744
E00049204,E01009728
E00049520,E01009788
E00050134,E01009906
E00049575,E01009795
E00052904,E01010473
E00053191,E01010531
E00052937,E01010479
E00049240,E01009720
E00049677,E01009821
E00171367,E01009912
E00049574,E01009792
E00049852,E01009860
E00049221,E01009719
E00049871,E01009856
E00049642,E01009811
E00049614,E01009802
E00049696,E01009825
E00049620,E01009812
E00049958,E01009875
E00049617,E01009808
E00049695,E01009823
E00049543,E01009796
E00049591,E01009806
E00049741,E01009831
E00049510,E01009785
E00049952,E01009875
E00049506,E01009779
E00049600,E01009800
E00049681,E01009820
E00049625,E01009809
E00050059,E01009900
E00049995,E01009884
E00049914,E01009866
E00049766,E01009834
E00049342,E01009753
E00050100,E01009906
E00049747,E01009838
E00050029,E01009889
E00049865,E01009854
E00049647,E01009812
E00171358,E01009741
E00049564,E01009792
E00049226,E01009723
E00049712,E01009826
E00049793,E01009842
E00049309,E01009740
E00049248,E01009738
E00049452,E01009777
E00049552,E01009797
E00050181,E01009917
E00049559,E01009795
E00049290,E01009743
E00049211,E01009731
E00049724,E01009824
E00049778,E01009844
E00049277,E01009737
E00049411,E01009763
E00049434,E01009768
E00049490,E01009783
E00049820,E01009849
E00049854,E01009859
E00049663,E01009818
E00049390,E01009758
E00049334,E01009752
E00049311,E01009742
E00049658,E01009816
E00049230,E01009724
E00049841,E01009847
E00049415,E01009763
E00049494,E01009780
E00050075,E01009902
E00049744,E01009835
E00050010,E01009882
E00049632,E01009807
E00050091,E01009899
E00049458,E01009778
E00049572,E01009791
E00049761,E01009834
E00050133,E01009906
E00049338,E01009753
E00050056,E01009897
E00049222,E01009729
E00050071,E01009902
E00049975,E01009881
E00049356,E01009746
E00049961,E01009876
E00049606,E01009801
E00049687,E01009822
E00171357,E01009741
E00049966,E01009878
E00049748,E01009838
E00049286,E01009744
E00049207,E01009727
E00050167,E01009914
E00050132,E01009903
E00049769,E01009836
E00049467,E01009771
E00049735,E01009835
E00049944,E01009871
E00049783,E01009841
E00049702,E01009827
E00049601,E01009801
E00049680,E01009821
E00049816,E01009850
E00049897,E01009863
E00049831,E01009845
E00049192,E01009722
E00050136,E01009905
E00049912,E01009869
E00049655,E01009819
E00049462,E01009773
E00049437,E01009770
E00049777,E01009843
E00049448,E01009776
E00049416,E01009765
E00049497,E01009779
E00049856,E01009853
E00049468,E01009776
E00049976,E01009883
E00049627,E01009807
E00049560,E01009798
E00049251,E01009738
E00049344,E01009750
E00049464,E01009773
E00049846,E01009856
E00049528,E01009789
E00050154,E01009912
E00049967,E01009873
E00050034,E01009888
E00049993,E01009886
E00049615,E01009802
E00049694,E01009830
E00049470,E01009775
E00049350,E01009752
E00049193,E01009722
E00049938,E01009877
E00049644,E01009811
E00049231,E01009725
E00048639,E01009607
E00048464,E01009572
E00049112,E01009699
E00048714,E01009623
E00048286,E01009535
E00048950,E01009666
E00172161,E01009565
E00172188,E01009611
E00048401,E01009554
E00048480,E01009577
E00048618,E01032537
E00048699,E01009622
E00049068,E01009696
E00048836,E01009649
E00049081,E01009706
E00048828,E01009650
E00048900,E01009664
E00048981,E01009674
E00048677,E01009617
E00049061,E01009704
E00048340,E01009549
E00172212,E01009709
E00048419,E01009560
E00048413,E01009556
E00048492,E01009577
E00048788,E01009634
E00172180,E01009636
E00048521,E01009583
E00048526,E01009598
E00048839,E01009651
E00048852,E01009644
E00050090,E01009897
E00048825,E01009647
E00049145,E01009707
E00048507,E01009576
E00048586,E01009609
E00049770,E01009836
E00048867,E01009656
E00048288,E01009537
E00048209,E01009525
E00048366,E01009562
E00048723,E01009622
E00048331,E01009548
E00048327,E01009550
E00048968,E01009682
E00048466,E01009573
E00049143,E01009718
E00172209,E01009635
E00049130,E01009713
E00172176,E01009629
E00048651,E01009612
E00048722,E01009622
E00048740,E01009627
E00049089,E01009705
E00048229,E01009529
E00172168,E01032533
E00049008,E01009692
E00048776,E01009639
E00048631,E01009608
E00048497,E01009577
E00048416,E01009559
E00048728,E01009622
E00048827,E01009649
E00049122,E01009701
E00048564,E01009597
E00048451,E01009569
E00049173,E01009714
E00048455,E01009571
E00048640,E01009608
E00049292,E01009743
E00049213,E01009731
E00049784,E01009841
E00049705,E01009828
E00049293,E01009743
E00049623,E01009813
E00049212,E01009728
E00049346,E01009753
E00049460,E01009778
E00050158,E01009911
E00049727,E01009824
E00049475,E01009774
E00050032,E01009888
E00050129,E01009903
E00049477,E01009780
E00049779,E01009839
E00049420,E01009766
E00049401,E01009768
E00050161,E01009911
E00049542,E01009792
E00171365,E01009881
E00049274,E01009737
E00050077,E01009896
E00049187,E01009724
E00049578,E01009804
E00049720,E01009826
E00049471,E01009776
E00049626,E01009807
E00050017,E01009889
E00049722,E01009829
E00050044,E01009893
E00049772,E01009836
E00049225,E01009730
E00050135,E01009903
E00050096,E01009907
E00049269,E01009735
E00050179,E01009916
E00049295,E01009741
E00050095,E01009905
E00049730,E01009824
E00049214,E01009729
E00049414,E01009764
E00049495,E01009783
E00050159,E01009913
E00049345,E01009754
E00049692,E01009817
E00049754,E01009832
E00049613,E01009802
E00049731,E01009825
E00049562,E01009795
E00049650,E01009813
E00049605,E01009800
E00049250,E01009739
E00049962,E01009878
E00049684,E01009820
E00049937,E01009876
E00049198,E01009726
E00049622,E01009813
E00049567,E01009795
E00049669,E01009821
E00049954,E01009875
E00050176,E01009916
E00050126,E01009910
E00171371,E01033187
E00171361,E01009881
E00049979,E01009880
E00049304,E01009741
E00049385,E01009757
E00050030,E01009887
E00049870,E01009855
E00049279,E01009736
E00049431,E01009768
E00049718,E01009829
E00049799,E01009844
E00049538,E01009793
E00049738,E01009833
E00049837,E01009846
E00049939,E01009876
E00050012,E01009881
E00049509,E01009786
E00049450,E01009777
E00049405,E01009770
E00049337,E01009750
E00049822,E01009851
E00049278,E01009736
E00050008,E01009880
E00050089,E01009898
E00171369,E01009878
E00049639,E01009810
E00049940,E01009878
E00049706,E01009825
E00049787,E01009841
E00049426,E01009766
E00049660,E01009818
E00050093,E01009900
E00049859,E01009853
E00049977,E01009879
E00049229,E01009721
E00049479,E01009779
E00049781,E01009839
E00049700,E01009830
E00049443,E01009772
E00049771,E01009833
E00049847,E01009856
E00049587,E01009805
E00049745,E01009835
E00050053,E01009894
E00049432,E01009769
E00049588,E01009803
E00049775,E01009843
E00049262,E01009733
E00049950,E01009873
E00049881,E01009860
E00049343,E01009753
E00049800,E01009844
E00049768,E01009834
E00050045,E01009889
E00049666,E01009816
E00049195,E01009721
E00050004,E01009884
E00050085,E01009897
E00049305,E01009744
E00049384,E01009756
E00049243,E01009736
E00050011,E01009882
E00049885,E01009857
E00049804,E01009852
E00049455,E01009773
E00050182,E01009917
E00049763,E01009833
E00050118,E01009910
E00049407,E01009770
E00049486,E01009789
E00050103,E01009906
E00053154,E01010530
E00052832,E01010466
E00052759,E01010442
E00049014,E01009684
E00048488,E01009586
E00048228,E01009530
E00048374,E01009557
E00049110,E01009700
E00048525,E01009580
E00049052,E01009690
E00048842,E01009653
E00048661,E01009614
E00048913,E01009655
E00048992,E01032531
E00048757,E01009641
E00048441,E01009567
E00172166,E01009671
E00048675,E01009618
E00048560,E01009597
E00049095,E01009697
E00051657,E01010221
E00172210,E01009542
E00048436,E01009565
E00048738,E01009628
E00048409,E01009558
E00048260,E01009540
E00048851,E01009645
E00048741,E01009628
E00049075,E01009701
E00048813,E01009646
E00048892,E01009659
E00048630,E01009605
E00048649,E01009611
E00048715,E01009624
E00048794,E01009634
E00048678,E01009617
E00051312,E01010145
E00051504,E01010189
E00051585,E01010205
E00051166,E01010123
E00051432,E01010175
E00051360,E01010160
E00051127,E01010110
E00051530,E01010196
E00051439,E01010176
E00051661,E01032590
E00051702,E01010227
E00051586,E01010206
E00051507,E01010180
E00051625,E01010209
E00051161,E01010121
E00051223,E01010126
E00051136,E01010114
E00051468,E01010188
E00051303,E01010146
E00051653,E01010222
E00051328,E01010153
E00051246,E01010132
E00051315,E01010147
E00051394,E01010167
E00051733,E01010237
E00051698,E01010227
E00051619,E01010217
E00051707,E01010230
E00051373,E01010158
E00051666,E01010220
E00051301,E01010146
E00051380,E01010158
E00051251,E01010136
E00051457,E01010179
E00051258,E01010136
E00168174,E01010181
E00051412,E01010166
E00052767,E01010455
E00052622,E01010425
E00048341,E01009548
E00049126,E01009707
E00048402,E01009554
E00048332,E01009548
E00048483,E01009584
E00048559,E01009596
E00172211,E01009585
E00048613,E01032537
E00048503,E01009578
E00048582,E01009590
E00049019,E01009694
E00049098,E01009704
E00048850,E01009644
E00049099,E01009696
E00048575,E01009589
E00049018,E01009693
E00048395,E01009561
E00048314,E01009542
E00048235,E01009526
E00048362,E01032530
E00048540,E01009590
E00049106,E01009698
E00048214,E01009524
E00048870,E01009654
E00048224,E01009528
E00053071,E01010506
E00053159,E01010534
E00051379,E01010157
E00051510,E01010194
E00051395,E01010169
E00051591,E01010207
E00051232,E01010138
E00051146,E01010108
E00051612,E01010208
E00051449,E01010178
E00051726,E01010239
E00051538,E01010197
E00051693,E01010232
E00051392,E01010171
E00051313,E01010145
E00051606,E01010217
E00051687,E01010229
E00053002,E01010498
E00051197,E01010129
E00051314,E01010149
E00051420,E01010165
E00051644,E01010222
E00051521,E01010195
E00051758,E01010237
E00051643,E01010216
E00051116,E01010115
E00168171,E01032886
E00051576,E01010204
E00053233,E01010541
E00053231,E01010541
E00051325,E01010151
E00051757,E01010236
E00051437,E01010179
E00051377,E01010157
E00051132,E01010114
E00051119,E01010112
E00051434,E01010175
E00051227,E01010135
E00051167,E01010121
E00051198,E01010130
E00051492,E01010183
E00168166,E01032885
E00051362,E01010160
E00051413,E01010165
E00051236,E01010133
E00051153,E01010120
E00051344,E01010156
E00051526,E01010196
E00053234,E01010541
E00048244,E01009531
E00048429,E01009575
E00048912,E01009655
E00048658,E01009613
E00048727,E01009625
E00048993,E01032531
E00048707,E01009632
E00048734,E01009627
E00048417,E01009555
E00048933,E01009670
E00048546,E01009591
E00048454,E01009570
E00048496,E01009586
E00048309,E01009542
E00048388,E01009563
E00048508,E01009579
E00048589,E01009610
E00049142,E01009717
E00048266,E01009539
E00048641,E01009607
E00048428,E01009574
E00048432,E01009575
E00048960,E01009683
E00049026,E01009684
E00049121,E01009702
E00172187,E01009543
E00048557,E01009596
E00048877,E01009658
E00048461,E01009573
E00048355,E01032530
E00048743,E01009630
E00048528,E01009587
E00048732,E01009627
E00048549,E01009596
E00048212,E01009528
E00049010,E01009693
E00048241,E01009526
E00049091,E01009706
E00048478,E01009584
E00048231,E01009529
E00172195,E01009548
E00048365,E01032529
E00048376,E01009557
E00048846,E01009652
E00048443,E01009569
E00048924,E01009667
E00049135,E01009716
E00048361,E01009544
E00048662,E01009614
E00048765,E01009639
E00048252,E01009523
E00053138,E01010521
E00048635,E01009606
E00048574,E01009589
E00048553,E01009593
E00048996,E01009679
E00048917,E01009670
E00049159,E01009710
E00049062,E01009698
E00048421,E01009574
E00048865,E01009654
E00048335,E01009549
E00049120,E01009700
E00048607,E01032536
E00048686,E01009619
E00048348,E01032535
E00048271,E01009541
E00048754,E01009637
E00049012,E01009694
E00049093,E01009706
E00049055,E01009690
E00048961,E01009674
E00048953,E01009667
E00048372,E01009558
E00048863,E01009654
E00172148,E01032533
E00052647,E01010423
E00052834,E01010464
E00052975,E01010488
E00052707,E01010434
E00052786,E01010450
E00053021,E01010503
E00052920,E01010483
E00053124,E01010525
E00052881,E01010475
E00053011,E01010502
E00053090,E01010520
E00052651,E01010417
E00052800,E01010457
E00053026,E01010495
E00053248,E01010547
E00053140,E01010528
E00053249,E01010548
E00053212,E01010544
E00053293,E01010559
E00053030,E01010496
E00052911,E01010478
E00052835,E01010470
E00052990,E01010496
E00052588,E01010410
E00053050,E01010509
E00052735,E01010445
E00053316,E01010565
E00052838,E01010465
E00053027,E01010499
E00053136,E01010523
E00052976,E01010489
E00053213,E01010545
E00053292,E01010559
E00052620,E01010418
E00053135,E01010525
E00052823,E01010460
E00052799,E01010459
E00052718,E01010437
E00052716,E01010436
E00052797,E01010462
E00053216,E01010546
E00053297,E01010560
E00053309,E01010556
E00052745,E01010443
E00052659,E01010429
E00053312,E01010554
E00053341,E01010566
E00052972,E01010487
E00053073,E01010506
E00053173,E01010536
E00053083,E01010517
E00052720,E01010438
E00053319,E01010561
E00053076,E01010509
E00052677,E01010429
E00052939,E01010479
E00053326,E01010562
E00052631,E01010422
E00052843,E01010466
E00052810,E01010458
E00053161,E01010532
E00053195,E01010532
E00053114,E01010519
E00052947,E01010480
E00053065,E01010504
E00053066,E01010508
E00052580,E01010412
E00053237,E01010543
E00052670,E01010428
E00053246,E01010547
E00167320,E01010412
E00053162,E01010532
E00053240,E01010552
E00053209,E01010544
E00053288,E01010556
E00053095,E01010514
E00053014,E01010502
E00052733,E01010444
E00052699,E01010441
E00052618,E01010419
E00052891,E01010476
E00052985,E01010490
E00052961,E01010493
E00053168,E01010533
E00053306,E01010555
E00052943,E01010486
E00053037,E01010506
E00052635,E01010421
E00053349,E01010561
E00053110,E01010518
E00051719,E01010229
E00051755,E01010234
E00051183,E01010119
E00051641,E01010215
E00051200,E01010127
E00051331,E01010153
E00051646,E01010218
E00051496,E01010181
E00051417,E01010164
E00051630,E01010212
E00051663,E01010225
E00051571,E01010203
E00051519,E01010194
E00051529,E01010192
E00051598,E01010215
E00051110,E01010115
E00051191,E01010131
E00051341,E01010156
E00051162,E01010121
E00051753,E01010236
E00051111,E01010115
E00051231,E01010134
E00051190,E01010117
E00168159,E01010178
E00051668,E01010225
E00051316,E01010147
E00051667,E01010223
E00051670,E01010218
E00051300,E01010146
E00051381,E01010158
E00051218,E01010125
E00051157,E01010122
E00051299,E01010146
E00051671,E01010220
E00051126,E01010113
E00051674,E01010223
E00051710,E01010226
E00051374,E01010157
E00051565,E01010202
E00051388,E01010170
E00051122,E01010109
E00051309,E01010145
E00051738,E01010238
E00051706,E01010231
E00051123,E01010109
E00051343,E01010155
E00051553,E01010201
E00051187,E01010122
E00051640,E01010214
E00168157,E01010233
E00051459,E01010172
E00051324,E01010150
E00051658,E01032590
E00051135,E01010110
E00051408,E01010166
E00051664,E01010225
E00051677,E01010219
E00051180,E01010122
E00051582,E01010204
E00051503,E01010189
E00051422,E01010165
E00051423,E01010174
E00051177,E01010117
E00051131,E01010113
E00051499,E01010180
E00051725,E01010234
E00051418,E01010164
E00051471,E01010187
E00051133,E01010114
E00051524,E01010196
E00051234,E01010133
E00051140,E01010111
E00051237,E01010134
E00051448,E01010177
E00051265,E01010140
